subject,trial,trial_id,step_count,duration_walk_sec,mean_step_time,step_time_std,cadence_spm,distance_2d_m,walking_speed_ms,step_length_m
Kinan,Kinan_Jalan3,Jalan3,9,4.413943999999901,0.5517429999999877,0.5941976161098894,122.33956751603829,2.372239667423005,0.5374421758461498,0.2965299584278756
Kinan,Kinan_Jalan40,Jalan40,7,3.7927610000042478,0.6321268333340413,0.6851976250476873,110.73727028925092,3.395014357591836,0.8951300536965112,0.565835726265306
Kinan,Kinan_Jalan41,Jalan41,7,1.6448250000103144,0.27413750000171905,0.006465379831879973,255.34631343599852,2.0010261934069042,1.2165587180364819,0.3335043655678174
Kinan,Kinan_Jalan42,Jalan42,3,3.562814000004437,1.7814070000022184,1.8747097825576255,50.52186277469883,4.091719733230478,1.1484516826377642,2.045859866615239
Kinan,Kinan_Jalan43,Jalan43,17,9.969121000001905,0.6230700625001191,0.8847039278201777,102.31594139541541,1.1891599112715803,0.11928432920729451,0.07432249445447377
Kinan,Kinan_Jalan44,Jalan44,14,6.988787999987835,0.5375990769221412,0.7109448759094311,120.19251406702595,0.5133805967740789,0.07345774357084126,0.03949081513646761
Kinan,Kinan_Jalan45,Jalan45,14,11.001336000001174,0.8462566153847058,1.0360059411825575,76.3543627792034,1.803987416722935,0.16397894007807257,0.13876826282484117
Kinan,Kinan_Jalan46,Jalan46,14,6.705413999996381,0.5158010769227985,0.7723170145230922,125.27190714853003,2.664521409842127,0.39736866505834917,0.20496318537247132
Kinan,Kinan_Jalan47,Jalan47,10,6.104208999997354,0.6782454444441505,0.7597710446962438,98.29283368250663,0.4346166599634219,0.07119950512238528,0.04829073999593577
Kinan,Kinan_Jalan48,Jalan48,13,8.142617999998038,0.6785514999998364,0.8478272085188272,95.79228695245043,0.294695775951706,0.036191772222616485,0.024557981329308833
Kinan,Kinan_Jalan49,Jalan49,10,8.262593999999808,0.9180659999999787,1.0694875491522673,72.61642046069478,1.6441758761345378,0.19899027788786136,0.1826862084593931
Kinan,Kinan_Jalan4,Jalan4,9,3.6465210000023944,0.4558151250002993,0.4659575588347693,148.08635408918403,2.068646235726156,0.567293109164817,0.2585807794657695
Kinan,Kinan_Jalan50,Jalan50,5,3.6717740000021877,0.9179435000005469,1.1852304397257911,81.70437505135699,1.7383715839957912,0.47344187959137884,0.4345928959989478
Kinan,Kinan_Jalan51,Jalan51,9,4.787046999990707,0.5983808749988384,0.8100254230236917,112.80440739375408,1.4880380196007192,0.3108467536674714,0.1860047524500899
Kinan,Kinan_Jalan52,Jalan52,9,3.9127799999987474,0.4890974999998434,0.5354463214547568,138.00929262574763,1.1635158158720478,0.29736295316179806,0.14543947698400597
Kinan,Kinan_Jalan53,Jalan53,8,4.114064000008511,0.5877234285726445,0.5521951140731872,116.67295404228203,1.2180996053715836,0.296081831825918,0.17401422933879765
Kinan,Kinan_Jalan54,Jalan54,13,7.751344000003883,0.6459453333336569,0.8549219874540126,100.62771049763877,0.46356276458551254,0.05980417906691799,0.03863023038212605
Kinan,Kinan_Jalan55,Jalan55,15,5.499700000000303,0.3928357142857359,0.31472005969873673,163.64528974306788,1.552826949771107,0.2823475734623746,0.11091621069793621
Kinan,Kinan_Jalan56,Jalan56,8,3.576508999991347,0.510929857141621,0.5061058122468924,134.20908489288334,2.3963202514380297,0.670016558449546,0.3423314644911471
Kinan,Kinan_Jalan57,Jalan57,16,7.103232000008575,0.47354880000057165,0.3301203190897247,135.14974591831452,1.2608641743715157,0.1775057008373081,0.08405761162476771
Kinan,Kinan_Jalan58,Jalan58,12,4.630038000002969,0.4209125454548154,0.3546998831907834,155.50628310168045,1.4930414417408102,0.3224685071137327,0.13573104015825546
Kinan,Kinan_Jalan59,Jalan59,7,3.028453000006266,0.504742166667711,0.4102768188979215,138.68466837660384,1.9664809988122778,0.6493351552123177,0.3277468331353796
Kinan,Kinan_Jalan5,Jalan5,6,3.5637469999928726,0.7127493999985746,0.9140336987702413,101.01727198948747,0.6360432850188139,0.17847599311064619,0.12720865700376277
Kinan,Kinan_Jalan60,Jalan60,12,4.562747000003583,0.41479518181850755,0.3618804068295729,157.7996763790398,1.802741062486243,0.39509993924379927,0.163885551135113
Kinan,Kinan_Jalan61,Jalan61,5,3.901685999997426,0.9754214999993565,0.6071967480081489,76.88983685519489,1.4371164031608707,0.3683321526032128,0.3592791007902177
Kinan,Kinan_Jalan62,Jalan62,8,2.9165670000074897,0.4166524285724985,0.3469781476612825,164.57705240399667,1.388104961302176,0.475937964496825,0.19830070875745373
Kinan,Kinan_Jalan63,Jalan63,13,4.397400999994716,0.366450083332893,0.25455748658640087,177.37750093769873,1.9679266566733644,0.44752040049923336,0.1639938880561137
Kinan,Kinan_Jalan64,Jalan64,9,3.5969869999971706,0.44962337499964633,0.38008964376820337,150.1256468261978,0.7111990047836177,0.1977207603986829,0.08889987559795222
Kinan,Kinan_Jalan65,Jalan65,8,2.3210889999900246,0.3315841428557178,0.10177841632884531,206.79948076185914,0.6342615778273167,0.27326034367059715,0.09060879683247382
Kinan,Kinan_Jalan66,Jalan66,7,3.4738369999977294,0.5789728333329549,0.5937438139151012,120.90377297503439,0.6985525737124869,0.20108962329347735,0.11642542895208115
Kinan,Kinan_Jalan67,Jalan67,21,16.616387999994913,0.8308193999997456,0.9381110138967035,75.82875411914947,2.9086073294043877,0.17504450000838198,0.1454303664702194
Kinan,Kinan_Jalan68,Jalan68,17,10.774168000003556,0.6733855000002222,0.5874089798479522,94.67088317164382,0.8098799199740191,0.07516867381070648,0.05061749499837619
Kinan,Kinan_Jalan69,Jalan69,27,17.81545599999663,0.6852098461537165,0.6526964044273872,90.93227812974905,0.4733377163651036,0.026568936341859178,0.018205296783273213
Kinan,Kinan_Jalan6,Jalan6,10,4.136378000002878,0.45959755555587534,0.4556164755065036,145.05444134931153,2.012760956259726,0.4865998601332677,0.2236401062510807
Kinan,Kinan_Jalan70,Jalan70,21,14.149332000000868,0.7074666000000434,0.7482996597730859,89.05014031757278,2.695924512008677,0.19053369530155287,0.13479622560043386
Kinan,Kinan_Jalan71,Jalan71,17,11.042153999995207,0.6901346249997005,0.5606273809133077,92.37328151739622,0.497087877304918,0.0450172925776197,0.031067992331557374
Kinan,Kinan_Jalan72,Jalan72,15,14.240578000011737,1.0171841428579813,1.053289956827622,63.199681922970974,2.7385643726473434,0.1923071080854363,0.19561174090338168
Kinan,Kinan_Jalan7,Jalan7,7,3.485704999999143,0.5809508333331905,0.5903747115682354,120.49212426183605,1.5109408875697574,0.4334678028032002,0.25182348126162624
Kinan,Kinan_Jalan8,Jalan8,6,4.0620879999987665,0.8124175999997533,0.905522008604685,88.62437249023392,2.3405964539733786,0.5762052555173816,0.46811929079467574
Kinan,Kinan_Jalan9,Jalan9,6,1.5362590000004275,0.3072518000000855,0.04967358416718736,234.33548639903807,1.2963667091564772,0.8438464537269539,0.25927334183129547
