frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,delta_d,v_step_frame,v_step_smooth,step_flag,step_index
1,0,-2.4628702283125183,1.6759284015716815,1.3582581569019507,22,0,0.0,0.0,0.01054768890518987,0,-1
2,0,-2.4628702283125183,1.6759284015716815,1.3582581569019507,11,1,0.0,0.0,0.03164306671556971,0,-1
3,0,-2.4837203332538267,1.613922679975731,1.225871235733459,9,0,0.14766764467265867,0.14766764467265867,0.04219075562075965,1,1
4,0,-2.4837203332538267,1.613922679975731,1.225871235733459,14,1,0.0,0.0,0.04219075562075965,0,-1
7,0,-2.4837203332538267,1.613922679975731,1.225871235733459,5,1,0.0,0.0,0.021095377810379824,0,-1
8,0,-2.4837203332538267,1.613922679975731,1.225871235733459,5,1,0.0,0.0,-0.014063585206919884,0,-1
9,0,-2.4837203332538267,1.613922679975731,1.225871235733459,12,1,0.0,0.0,0.0,0,-1
10,0,-2.4837203332538267,1.613922679975731,1.225871235733459,30,1,0.0,0.0,0.0,0,-1
11,0,-2.4837203332538267,1.613922679975731,1.225871235733459,25,1,0.0,0.0,0.0,0,-1
13,0,-2.4837203332538267,1.613922679975731,1.225871235733459,24,1,0.0,0.0,0.0,0,-1
19,0,-2.4837203332538267,1.613922679975731,1.225871235733459,5,1,0.0,0.0,0.0,0,-1
21,0,-2.4837203332538267,1.613922679975731,1.225871235733459,12,1,0.0,0.0,0.0,0,-1
22,0,-2.4837203332538267,1.613922679975731,1.225871235733459,5,1,0.0,0.0,0.0,0,-1
25,0,-2.4837203332538267,1.613922679975731,1.225871235733459,19,1,0.0,0.0,0.0,0,-1
26,0,-2.4837203332538267,1.613922679975731,1.225871235733459,22,1,0.0,0.0,0.0,0,-1
27,0,-2.4837203332538267,1.613922679975731,1.225871235733459,5,1,0.0,0.0,0.0,0,-1
28,0,-2.4837203332538267,1.613922679975731,1.225871235733459,31,1,0.0,0.0,0.0,0,-1
29,0,-2.4837203332538267,1.613922679975731,1.225871235733459,39,1,0.0,0.0,0.0,0,-1
30,0,-2.4837203332538267,1.613922679975731,1.225871235733459,5,1,0.0,0.0,0.0,0,-1
33,0,-2.4837203332538267,1.613922679975731,1.225871235733459,25,1,0.0,0.0,0.0,0,-1
34,0,-2.4837203332538267,1.613922679975731,1.225871235733459,39,1,0.0,0.0,0.0,0,-1
35,0,-2.4837203332538267,1.613922679975731,1.225871235733459,5,1,0.0,0.0,0.0,0,-1
