frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,delta_d,v_step_frame,v_step_smooth,step_flag,step_index
3,0,1.2717077090817563,2.9374977410273804,1.125003342696736,6,0,0.0,0.0,0.04058195304036131,0,-1
4,0,1.287205398749594,2.930964385139313,1.255619325935632,5,0,0.1316943362550733,0.1316943362550733,0.1108080956055075,0,-1
5,0,1.2253868019468643,3.018757530982904,0.9847458297969952,5,0,0.2913788363593701,0.2913788363593701,0.14947864383221995,0,-1
6,0,1.2253868019468643,3.018757530982904,0.9847458297969952,5,1,0.0,0.0,0.1565935977204988,1,1
12,0,1.1724260470929633,2.9379068714075744,1.099977484271444,57,0,0.15039948437870243,0.15039948437870243,0.10233187929011989,0,-1
13,0,1.1373648885139933,2.924271826684888,1.0283514323522616,43,0,0.08090420631227252,0.08090420631227252,0.03788261568557845,0,-1
14,0,1.1373648885139933,2.924271826684888,1.0283514323522616,20,1,0.0,0.0,0.04522172271602544,0,-1
15,0,1.1373648885139933,2.924271826684888,1.0283514323522616,52,1,0.0,0.0,0.018911528568379056,0,-1
16,0,1.1651906013443936,2.8930482867289022,1.0111646360276487,45,0,0.045216874171117534,0.045216874171117534,0.0071058280438994845,0,-1
17,0,1.2085300198761098,2.908640581524237,0.9707001207926016,66,0,0.06130906824328066,0.06130906824328066,0.0374684267582754,0,-1
18,0,1.2085300198761098,2.908640581524237,0.9707001207926016,33,1,0.0,0.0,0.10647296348204588,0,-1
19,0,1.0221700323494212,2.90932935086756,0.9599534028557692,6,0,0.1866708635555363,0.1866708635555363,0.12817403576503636,0,-1
20,0,1.2442302971002095,2.831581408064765,0.9869402856785496,8,0,0.23682017573624795,0.23682017573624795,0.1506068772134742,0,-1
21,0,1.2099448369298351,2.8159697950382467,1.0183194583509518,84,0,0.04902925369601821,0.04902925369601821,0.1548124270696437,1,2
22,0,1.078321837414989,2.77361664799643,1.017493099398321,51,0,0.13827178285807099,0.13827178285807099,0.11955149186424813,0,-1
23,0,1.0897033320705234,2.737657585852169,0.9241262628350488,10,0,0.10069736213387903,0.10069736213387903,0.07681216288457049,0,-1
24,0,1.0556466457268348,2.6548730635509887,0.9738520021814792,39,0,0.10240011802188574,0.10240011802188574,0.08387290393474535,0,-1
25,0,1.0556466457268348,2.6548730635509887,0.9738520021814792,30,1,0.0,0.0,0.0580742444241273,0,-1
26,0,1.1264380658860904,2.603730472427864,0.9161879010629068,61,0,0.10465246462823662,0.10465246462823662,0.07506625552897726,0,-1
27,0,1.091104574543214,2.520346134037206,0.8868857802292572,31,0,0.09518412569685485,0.09518412569685485,0.10722141167983099,0,-1
28,0,1.1058869343720097,2.614060268642998,1.0242331881232971,6,0,0.16692863038506067,0.16692863038506067,0.16337940480087912,1,3
