frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap
1,18:09:34.663250,65374.66325,-1.8098908488687848,0.867894531619291,1.110166982202278,-0.0697200018621515,0
2,18:09:34.719805,65374.719805,-1.822329142162609,0.8007067863769916,1.1275112571905848,-0.0697200018621515,0
3,18:09:34.773805,65374.773805,-1.7071739503931518,1.0374890610358023,1.5126167786785014,-0.1391600037168245,0
4,18:09:34.832718,65374.832718,-1.849862553490516,0.8060774491126129,1.1509876117915494,-0.1391600037168245,0
5,18:09:34.885114,65374.885114,-1.8450389952149444,0.7596902250230114,1.1035375807994956,-0.0697200018621515,0
6,18:09:34.944452,65374.944452,-1.838191009652259,0.8491037035140218,1.2085667054751676,-0.1391600037168245,0
7,18:09:35.004625,65375.004625,-1.816932071245108,1.0088731297453055,0.9839182180963444,-0.1391600037168245,0
8,18:09:35.056045,65375.056045,-1.833545888569165,0.9316088439527984,1.1660878451296397,-0.2088800055789761,0
9,18:09:35.111601,65375.111601,-1.8261459974552336,1.106210525943007,0.9358394838579752,-0.1391600037168245,0
10,18:09:35.157550,65375.15755,-1.8674517888459536,0.8995045578777336,0.9827688186182236,-0.1391600037168245,0
11,18:09:35.220264,65375.220264,-1.8052073592850104,0.797552201561756,1.1046442256047502,-0.2783200074336491,0
12,18:09:35.273189,65375.273189,-1.764292078607798,0.8288851024134631,1.094568402805896,-0.2783200074336491,0
13,18:09:35.329133,65375.329133,-1.697581735721732,0.866862766628932,1.1975592806945792,-0.2783200074336491,0
14,18:09:35.381778,65375.381778,-1.6328800530261538,0.8370588901218753,1.310403389023468,-0.3480400092958007,0
15,18:09:35.437077,65375.437077,-1.6172474640409586,0.8638394434192336,1.325746554320121,-0.3480400092958007,0
16,18:09:35.493146,65375.493146,-1.604001011405422,0.8482969017099633,1.3051082731149903,-0.2783200074336491,0
17,18:09:35.551420,65375.55142,-1.5660124505200046,0.903940451370696,1.310529882321671,-0.3480400092958007,0
18,18:09:35.602118,65375.602118,-1.577807972903741,0.8239164193003755,1.2504736522708293,-0.4174800111504737,0
19,18:09:35.660657,65375.660657,-1.521306036861683,0.9144552193267312,1.292697388289003,-0.4174800111504737,0
20,18:09:35.710184,65375.710184,-1.5680716136207622,0.9124947331224048,1.1821779807463404,-0.3480400092958007,0
21,18:09:35.767348,65375.767348,-1.439175864583078,0.8779335319124332,1.3280351419943048,-0.3480400092958007,0
22,18:09:35.821996,65375.821996,-1.439175864583078,0.8779335319124332,1.3280351419943048,-0.3480400092958007,0
23,18:09:35.879066,65375.879066,-1.439175864583078,0.8779335319124332,1.3280351419943048,-0.4174800111504737,0
24,18:09:35.933551,65375.933551,-1.3731802708001186,0.9808013431043516,1.5336427035247049,-0.4174800111504737,0
25,18:09:35.995033,65375.995033,-1.324259916860397,1.0303352224463318,1.4934160963661016,-0.4174800111504737,0
26,18:09:36.044639,65376.044639,-1.2960061904845523,0.9850947148549278,1.4875910020231835,-0.4872000130126253,0
27,18:09:36.103954,65376.103954,-1.2364400643437012,1.0480188987885175,1.461546149538898,-0.4174800111504737,0
28,18:09:36.155950,65376.15595,-1.2364400643437012,1.0480188987885175,1.461546149538898,-0.6958000185841229,0
29,18:09:36.205132,65376.205132,-1.4461537157465951,0.9386046198843696,1.5576461365800425,-0.6263600167294499,0
30,18:09:36.261732,65376.261732,-1.4461537157465951,0.9386046198843696,1.5576461365800425,-0.4872000130126253,0
31,18:09:36.316522,65376.316522,-1.4461537157465951,0.9386046198843696,1.5576461365800425,-1.3916000371682458,0
32,18:09:36.368886,65376.368886,-2.360305990507712,1.3736658159294468,1.0987127911895078,-0.6610800176567864,0
33,18:09:36.426676,65376.426676,-2.360305990507712,1.3736658159294468,1.0987127911895078,-0.3480400092958007,0
34,18:09:36.481159,65376.481159,-2.360305990507712,1.3736658159294468,1.0987127911895078,-0.3480400092958007,0
35,18:09:36.533221,65376.533221,-0.6709729157448702,1.169927515425136,1.2408228065939502,-0.3131800083647249,0
36,18:09:36.594518,65376.594518,-0.6548410816730204,1.224308972957224,1.400690845386822,-0.2088800055789761,0
37,18:09:36.647009,65376.647009,-0.6229072676159882,1.239179534078939,1.4416665473373065,-0.2088800055789761,0
38,18:09:36.697717,65376.697717,-0.5623802008803013,1.2562596636416974,1.479641608316712,-0.0697200018621515,0
39,18:09:36.754780,65376.75478,-0.4572589735563957,1.2286275033086649,1.2789758816525327,-0.0697200018621515,0
40,18:09:36.812792,65376.812792,-0.4180401789496641,1.2946899826104017,1.3885485492689118,-0.0697200018621515,0
41,18:09:36.872408,65376.872408,-0.4139308964028457,1.2160105145434357,1.1960329290901208,-0.1391600037168245,0
42,18:09:36.919374,65376.919374,-0.4139308964028457,1.2160105145434357,1.1960329290901208,-0.0697200018621515,0
43,18:09:36.972646,65376.972646,-0.4139308964028457,1.2160105145434357,1.1960329290901208,-0.0697200018621515,0
44,18:09:37.027815,65377.027815,-0.2189699826035591,1.192035166292116,0.9947784843119244,-0.0697200018621515,0
45,18:09:37.082270,65377.08227,-0.209793415832514,1.221961381616646,1.1323764254757296,-0.0697200018621515,0
46,18:09:37.141535,65377.141535,-0.1494497765074063,1.311934205523814,1.3218268808523113,0.0697200018621515,0
47,18:09:37.193447,65377.193447,-0.1213319683016574,1.2248121818646402,1.2111691812123646,0.0697200018621515,0
48,18:09:37.249586,65377.249586,-0.1213319683016574,1.2248121818646402,1.2111691812123646,0.0697200018621515,0
49,18:09:37.303637,65377.303637,-0.1213319683016574,1.2248121818646402,1.2111691812123646,,0
50,18:09:37.358945,65377.358945,,,,,1
51,18:09:37.422545,65377.422545,0.085572684752513,1.3392835879022302,1.1171089546448971,-0.0697200018621515,0
52,18:09:37.473539,65377.473539,0.085572684752513,1.3392835879022302,1.1171089546448971,,0
53,18:09:37.527803,65377.527803,0.2140955318159719,1.345645286502909,1.4471171455068563,0.1391600037168245,0
54,18:09:37.584402,65377.584402,0.2536420641657108,1.3688124364332606,1.3383689181320622,0.1391600037168245,0
55,18:09:37.642257,65377.642257,0.3086198383978035,1.375628057680088,1.4581380139571882,0.2783200074336491,0
56,18:09:37.694979,65377.694979,0.369421123823812,1.364214673003206,1.3843320620133144,0.2783200074336491,0
57,18:09:37.745945,65377.745945,0.4463110488994423,1.32916615554263,0.952621260675242,0.3480400092958007,0
58,18:09:37.806464,65377.806464,0.4387556808970384,1.3982262014320983,1.2961478233541883,0.3480400092958007,0
59,18:09:37.861280,65377.86128,0.5151462708251051,1.3389564946916406,1.4153188559285903,0.4174800111504737,0
60,18:09:37.910033,65377.910033,0.5697020203726627,1.3807550253040168,1.0400748387929843,0.4872000130126253,0
61,18:09:37.963960,65377.96396,0.6005464141211468,1.4149168191638042,1.1542630603445108,0.2783200074336491,0
62,18:09:38.023388,65378.023388,0.6275275905169465,1.444465878671788,1.3854953954000413,0.4174800111504737,0
63,18:09:38.078078,65378.078078,0.6582101684031492,1.379803507563894,1.1680417482390355,0.3480400092958007,0
64,18:09:38.132110,65378.13211,0.7469562476938774,1.412797499660747,1.3658710881363307,0.4174800111504737,0
65,18:09:38.187927,65378.187927,0.7614068122424145,1.342432016602484,1.0869461765859658,0.2783200074336491,0
66,18:09:38.239035,65378.239035,0.818217430891507,1.3508113543517606,1.1365110234838534,0.2783200074336491,0
67,18:09:38.297394,65378.297394,0.8400807434473989,1.394608459480497,1.4070626489926326,0.2783200074336491,0
68,18:09:38.353867,65378.353867,0.84717035975663,1.3072470436998342,1.2583382144996356,0.2783200074336491,0
69,18:09:38.407694,65378.407694,0.8809335472849028,1.337286777249857,1.2413705994408497,0.2783200074336491,0
70,18:09:38.461446,65378.461446,0.9254326195449316,1.3070811468195618,1.2328764433606876,0.2783200074336491,0
71,18:09:38.513981,65378.513981,1.034064159866034,1.323210602150337,0.9625068083827004,0.1391600037168245,0
72,18:09:38.569796,65378.569796,0.9766289425130384,1.3374194618991828,1.299399971971939,0.0697200018621515,0
73,18:09:38.627475,65378.627475,1.0053040937407394,1.307913188259031,1.25099931205499,0.2088800055789761,0
74,18:09:38.680823,65378.680823,1.074541752074534,1.3593803913007578,1.3341109165948024,0.2088800055789761,0
75,18:09:38.738232,65378.738232,1.0458364465229115,1.418614548079008,1.4275652103067624,0.1391600037168245,0
76,18:09:38.790794,65378.790794,1.0328943400815087,1.4198909457028992,1.4512804447491816,0.0697200018621515,0
77,18:09:38.843386,65378.843386,1.0329030077418673,1.3953731061035022,1.5159288672915752,0.0697200018621515,0
78,18:09:38.899365,65378.899365,1.0329030077418673,1.3953731061035022,1.5159288672915752,,0
79,18:09:38.957129,65378.957129,1.1114326548389544,1.3524131985176735,1.4061807112435274,0.0697200018621515,0
80,18:09:39.013386,65379.013386,1.1688074670469388,1.344352323588471,1.2086498432021435,0.1391600037168245,0
