frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap
1,20:20:03.370556,73203.370556,0.7568655151786704,1.1915333761944051,0.7872896830848742,-0.2783200074336491,0
2,20:20:03.428195,73203.428195,0.6908038522562893,1.2542952225166804,0.6626315820314924,-0.4174800111504737,0
3,20:20:03.481492,73203.481492,0.6908038522562893,1.2542952225166804,0.6626315820314924,-0.3480400092958007,0
4,20:20:03.543903,73203.543903,0.6908038522562893,1.2542952225166804,0.6626315820314924,-0.3480400092958007,0
5,20:20:03.599559,73203.599559,0.6713815403643794,1.1920801873633184,1.450035259938565,-0.0697200018621515,0
6,20:20:03.653111,73203.653111,0.6902441676151815,1.165345822835412,1.5302660192534228,-0.1391600037168245,0
7,20:20:03.713753,73203.713753,0.6883335851501753,1.1611543064815093,1.416520962423295,-0.1391600037168245,0
8,20:20:03.769921,73203.769921,0.6885613446300214,1.160467491459828,1.359320414618033,-0.2088800055789761,0
9,20:20:03.823866,73203.823866,0.6885613446300214,1.160467491459828,1.359320414618033,0.2783200074336491,0
10,20:20:03.873331,73203.873331,0.6720521451679791,1.0920923023267797,1.526159493981201,-0.2088800055789761,0
11,20:20:03.925549,73203.925549,0.6720521451679791,1.0920923023267797,1.526159493981201,-0.2088800055789761,0
12,20:20:03.986069,73203.986069,0.692844547817068,1.0586691332974347,1.4233975914471997,-0.2088800055789761,0
13,20:20:04.038786,73204.038786,0.7533786354392374,1.0343789273493562,1.3036561725245173,-0.1391600037168245,0
14,20:20:04.093265,73204.093265,0.6201005837819649,1.0607959118809709,1.4702927936242498,-0.1391600037168245,0
15,20:20:04.151487,73204.151487,0.6201005837819649,1.0607959118809709,1.4702927936242498,-0.2088800055789761,0
16,20:20:04.200735,73204.200735,0.6201005837819649,1.0607959118809709,1.4702927936242498,-0.1391600037168245,0
17,20:20:04.255252,73204.255252,0.6888060460106747,1.0046217362385217,1.2187147161012843,-0.2088800055789761,0
18,20:20:04.307920,73204.30792,0.6888060460106747,1.0046217362385217,1.2187147161012843,-0.1391600037168245,0
19,20:20:04.364121,73204.364121,0.634108633543231,1.0052666508056387,1.2440663252397766,-0.1391600037168245,0
20,20:20:04.428057,73204.428057,0.6338297146636596,1.016317421574921,1.330456691828782,-0.1391600037168245,0
21,20:20:04.476783,73204.476783,0.6338297146636596,1.016317421574921,1.330456691828782,,0
22,20:20:04.538187,73204.538187,0.5061586129988481,1.077457206068905,1.1852353676612395,-0.1391600037168245,0
23,20:20:04.594283,73204.594283,0.5061586129988481,1.077457206068905,1.1852353676612395,-0.1391600037168245,0
24,20:20:04.640902,73204.640902,0.4667985960389984,1.0504360606761176,1.5375032696790176,-0.0697200018621515,0
25,20:20:04.698819,73204.698819,0.5058342147040815,1.0430365532617496,1.417189452199589,-0.1391600037168245,0
26,20:20:04.758823,73204.758823,0.5058342147040815,1.0430365532617496,1.417189452199589,-0.1391600037168245,0
27,20:20:04.810679,73204.810679,0.4054570248010463,1.0562263853462603,1.4856079025359816,-0.1391600037168245,0
28,20:20:04.871874,73204.871874,0.3682278744861921,1.075598734361907,1.1049687170210274,-0.2088800055789761,0
29,20:20:04.923452,73204.923452,0.3759480560461393,1.074178099967143,1.3703918495023557,-0.2088800055789761,0
30,20:20:04.981840,73204.98184,0.3759480560461393,1.074178099967143,1.3703918495023557,-0.2088800055789761,0
31,20:20:05.028756,73205.028756,0.387311733456676,0.961654188762868,1.0680719630217226,-0.2783200074336491,0
32,20:20:05.089370,73205.08937,0.3511574457667825,0.99229601141131,1.351877514597714,-0.3480400092958007,0
33,20:20:05.141878,73205.141878,0.2458256495638189,1.026217421033548,1.314840249472098,-0.2783200074336491,0
34,20:20:05.197443,73205.197443,0.2015692984370043,1.0311206243692057,1.3740569920536725,-0.3480400092958007,0
35,20:20:05.261305,73205.261305,0.1969747040593001,0.9876200792362296,1.2567536338386691,-0.3480400092958007,0
36,20:20:05.304193,73205.304193,0.1583159592048261,1.0135967284817125,1.3147528849185168,-0.2783200074336491,0
37,20:20:05.361687,73205.361687,0.1583159592048261,1.0135967284817125,1.3147528849185168,-0.2088800055789761,0
38,20:20:05.410686,73205.410686,0.2328333056457704,0.8828960743825649,1.2531727181212402,-0.3480400092958007,0
39,20:20:05.472718,73205.472718,0.2328333056457704,0.8828960743825649,1.2531727181212402,0.1391600037168245,0
40,20:20:05.526971,73205.526971,0.0622459191518638,0.9205004289616656,1.1761326938104215,-0.0697200018621515,0
41,20:20:05.579967,73205.579967,0.0648555929165703,0.9098420534164644,1.4145325517550076,-0.0697200018621515,0
42,20:20:05.629518,73205.629518,-0.0574953815554954,0.9669436683008994,1.3566045210033748,0.104440002789488,0
43,20:20:05.684163,73205.684163,-0.01482377053432,0.7891152885708855,1.187354729581671,0.0697200018621515,0
44,20:20:05.745783,73205.745783,-0.01482377053432,0.7891152885708855,1.187354729581671,0.2088800055789761,0
45,20:20:05.798378,73205.798378,-0.1384664225247784,0.9304615642787398,1.4373697506713756,0.2783200074336491,0
46,20:20:05.855438,73205.855438,-0.1671190239140232,0.9545897044949172,1.5238821075481206,0.2783200074336491,0
47,20:20:05.912071,73205.912071,-0.1933307705307089,0.9700969746344984,1.4915416173456797,0.2783200074336491,0
48,20:20:05.968946,73205.968946,-0.2381655291359419,0.9913267069790273,1.5239156922638692,0.2783200074336491,0
49,20:20:06.017956,73206.017956,-0.2542654293211195,1.002831720863616,1.5142870871225382,0.1391600037168245,0
50,20:20:06.076553,73206.076553,-0.2818893141021194,0.9340264363298733,1.3605506127700175,0.2783200074336491,0
51,20:20:06.131845,73206.131845,-0.301530646625981,0.9402158800739676,1.4188928416112652,0.2088800055789761,0
