frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap
1,18:01:03.390377,64863.390377,,,,,1
2,18:01:03.444965,64863.444965,-0.0943262888798815,1.763488127154296,0.3177856044779439,0.0697200018621515,0
3,18:01:03.498121,64863.498121,-0.0943262888798815,1.763488127154296,0.3177856044779439,1.1132800297345966,0
4,18:01:03.555039,64863.555039,-0.0943262888798815,1.763488127154296,0.3177856044779439,,0
5,18:01:03.611451,64863.611451,,,,,1
6,18:01:03.663625,64863.663625,1.7072136943270455,3.17290382471464,1.7388535023234506,1.461180039026658,0
7,18:01:03.720622,64863.720622,1.7072136943270455,3.17290382471464,1.7388535023234506,,0
8,18:01:03.774400,64863.7744,1.7072136943270455,3.17290382471464,1.7388535023234506,,0
9,18:01:03.828913,64863.828913,-1.986518460529968,2.26992830193239,3.3126028152250355,1.3220200353098335,0
11,18:01:03.938583,64863.938583,-1.986518460529968,2.26992830193239,3.3126028152250355,0.0697200018621515,0
12,18:01:03.994718,64863.994718,-1.986518460529968,2.26992830193239,3.3126028152250355,-1.774360047391383,0
13,18:01:04.049540,64864.04954,,,,,1
14,18:01:04.105498,64864.105498,,,,,1
15,18:01:04.160567,64864.160567,-0.3278705339404477,0.3067012518675062,-0.5277736136837505,0.0697200018621515,0
16,18:01:04.215415,64864.215415,-0.3278705339404477,0.3067012518675062,-0.5277736136837505,,0
17,18:01:04.268851,64864.268851,-0.3278705339404477,0.3067012518675062,-0.5277736136837505,,0
18,18:01:04.328961,64864.328961,-0.302597275807287,0.2324043568357679,1.5347043945040428,0.0697200018621515,0
19,18:01:04.386081,64864.386081,-0.3280248961817976,0.222465392476915,1.532053468226451,1.5307600408850703,0
20,18:01:04.438442,64864.438442,-0.3280248961817976,0.222465392476915,1.532053468226451,,0
21,18:01:04.491767,64864.491767,-0.3280248961817976,0.222465392476915,1.532053468226451,,0
22,18:01:04.549573,64864.549573,-0.3030929583061091,0.2525136022878295,1.506498386292903,0.1391600037168245,0
25,18:01:04.720395,64864.720395,-0.2900701775707865,0.3516145377949832,1.4852119356082385,0.6610800176567864,0
26,18:01:04.774518,64864.774518,-0.2832100920969243,0.3785818931872482,1.4651994940471975,0.4174800111504737,0
27,18:01:04.826373,64864.826373,-0.2827736198896922,0.3933575550465402,1.3801775693051292,0.4174800111504737,0
28,18:01:04.880696,64864.880696,-0.2868360206660187,0.4253422546088601,1.4438790350817765,0.4872000130126253,0
29,18:01:04.934500,64864.9345,-0.3210795777223925,0.4545771930192185,1.3574399182840706,0.3480400092958007,0
30,18:01:04.994045,64864.994045,-0.2812696148194771,0.4914399702768694,1.389100075919972,0.4872000130126253,0
31,18:01:05.052241,64865.052241,-0.3101034629381387,0.5743690551025306,1.444900573070002,0.6263600167294499,0
32,18:01:05.106542,64865.106542,-0.3004097413804545,0.6146678243310523,1.4691046651729596,0.5566400148672983,0
33,18:01:05.154417,64865.154417,-0.3075649500117554,0.6376066127981205,1.371946085300523,0.5566400148672983,0
34,18:01:05.210412,64865.210412,-0.247526769317438,0.6391635930400473,1.2376214456692811,0.4174800111504737,0
35,18:01:05.266255,64865.266255,-0.247526769317438,0.6391635930400473,1.2376214456692811,0.4174800111504737,0
36,18:01:05.319680,64865.31968,-0.3055369918410461,0.7483132437857617,1.1726462023942177,0.4872000130126253,0
37,18:01:05.379947,64865.379947,-0.3055369918410461,0.7483132437857617,1.1726462023942177,0.5566400148672983,0
38,18:01:05.439445,64865.439445,-0.334728224990694,0.8473818411588417,1.4218382918651729,0.5566400148672983,0
39,18:01:05.490224,64865.490224,-0.2820054177641323,0.866209310377166,1.212398994230164,0.6263600167294499,0
40,18:01:05.553285,64865.553285,-0.2150331070063204,0.8904459760759463,1.1672333174247385,0.7655200204462744,0
41,18:01:05.604263,64865.604263,-0.3020429384871381,0.9658059121382389,1.336953397200649,0.6263600167294499,0
42,18:01:05.662574,64865.662574,-0.3020429384871381,0.9658059121382389,1.336953397200649,0.5566400148672983,0
43,18:01:05.720391,64865.720391,-0.2509302944917297,1.0504835377421138,1.149561603289372,0.5566400148672983,0
44,18:01:05.771208,64865.771208,-0.2594505081835624,1.1065672367993606,1.1699040936929566,0.5566400148672983,0
45,18:01:05.827750,64865.82775,-0.2485263322179304,1.1518335291102888,1.2008973965294962,0.6958000185841229,0
46,18:01:05.878017,64865.878017,-0.2421945641534434,1.1993757812410142,1.085482371399622,0.4872000130126253,0
47,18:01:05.936059,64865.936059,-0.2650092699441674,1.2759595186705943,1.4233686445643452,0.7655200204462744,0
48,18:01:05.988657,64865.988657,-0.2749723049844479,1.3102474181152164,1.13303818483091,0.5566400148672983,0
49,18:01:06.044878,64866.044878,-0.2567911253593161,1.3503134094876383,1.2058105665854777,0.8349600223009475,0
50,18:01:06.101343,64866.101343,-0.2153862600269354,1.3817223711437607,1.0575054691625407,0.6958000185841229,0
51,18:01:06.160603,64866.160603,-0.2898167644707675,1.4546242047984022,1.1051346954390977,0.904680024163099,0
52,18:01:06.210695,64866.210695,-0.2898167644707675,1.4546242047984022,1.1051346954390977,0.8349600223009475,0
53,18:01:06.269547,64866.269547,-0.1735712995624199,1.5758814853487615,1.1211185363285607,0.7655200204462744,0
54,18:01:06.319891,64866.319891,-0.3044239907250227,1.6303011927842994,1.284230816270275,0.8349600223009475,0
55,18:01:06.382454,64866.382454,-0.313233957082484,1.697073898289773,1.355615904265549,0.8349600223009475,0
56,18:01:06.434430,64866.43443,-0.2994987773706757,1.7326287993709777,1.2472445687106963,0.6958000185841229,0
