frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap
1,16:57:28.587365,61048.587365,0.358170992245631,5.023636382127893,3.204456298770997,1.669920044601895,0
2,16:57:28.640828,61048.640828,0.358170992245631,5.023636382127893,3.204456298770997,-0.41748001115047373,0
3,16:57:28.696850,61048.69685,0.358170992245631,5.023636382127893,3.204456298770997,,0
4,16:57:28.751361,61048.751361,-1.49328986143299,0.3786256088063658,1.1019635202072031,-1.182860031593009,0
5,16:57:28.807043,61048.807043,-1.49328986143299,0.3786256088063658,1.1019635202072031,,0
6,16:57:28.863055,61048.863055,-1.49328986143299,0.3786256088063658,1.1019635202072031,0.0697200018621515,0
7,16:57:28.920165,61048.920165,-2.171979851009721,1.252297884883194,1.540950902153214,0.104440002789488,0
8,16:57:28.973436,61048.973436,-2.171979851009721,1.252297884883194,1.540950902153214,0.0697200018621515,0
9,16:57:29.030383,61049.030383,-2.2244573156295724,1.1434260034445407,1.3594487607145251,0.0697200018621515,0
10,16:57:29.083930,61049.08393,-2.2244573156295724,1.1434260034445407,1.3594487607145251,0.0697200018621515,0
11,16:57:29.136772,61049.136772,-2.2244573156295724,1.1434260034445407,1.3594487607145251,,0
12,16:57:29.191131,61049.191131,0.8445839257488782,3.500957042436762,1.987259373578257,-0.5913600157946348,0
13,16:57:29.246679,61049.246679,0.8445839257488782,3.500957042436762,1.987259373578257,0.0697200018621515,0
14,16:57:29.304283,61049.304283,0.8445839257488782,3.500957042436762,1.987259373578257,0.0697200018621515,0
15,16:57:29.355898,61049.355898,1.6429950115725191,3.068401381746029,1.2054695484496762,-1.6003400427434826,0
16,16:57:29.411884,61049.411884,1.6429950115725191,3.068401381746029,1.2054695484496762,,0
17,16:57:29.469098,61049.469098,1.6429950115725191,3.068401381746029,1.2054695484496762,-0.0697200018621515,0
18,16:57:29.523264,61049.523264,-2.2636514504692324,1.093376856344456,0.9785011851747104,-0.0697200018621515,0
19,16:57:29.581115,61049.581115,-2.229595589917865,1.0392838214981206,0.983978644201074,-0.1391600037168245,0
20,16:57:29.634074,61049.634074,-2.282950377575546,1.0564264629615685,1.031410365341764,-0.1391600037168245,0
21,16:57:29.693800,61049.6938,-2.2113979448497,1.1093446341827222,1.1070190769641683,-0.2088800055789761,0
22,16:57:29.746134,61049.746134,-2.16403000663266,1.126090115440016,1.1371429563515958,-0.2783200074336491,0
23,16:57:29.802760,61049.80276,-2.16403000663266,1.126090115440016,1.1371429563515958,-0.4174800111504737,0
24,16:57:29.858161,61049.858161,-2.16403000663266,1.126090115440016,1.1371429563515958,-0.4872000130126253,0
25,16:57:29.909981,61049.909981,-2.11473865118839,1.073473068412491,0.9683575826735747,-0.5566400148672983,0
26,16:57:29.965710,61049.96571,-2.11473865118839,1.073473068412491,0.9683575826735747,-0.5566400148672983,0
