frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap,gait_signal_raw,gait_signal_smooth,step_event
1,20:00:40.266774,72040.266774,,,,,1,,0.0697200018621515,0
2,20:00:40.322598,72040.322598,1.0579198039686042,0.90828279809068,-0.4373111613968543,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
3,20:00:40.375497,72040.375497,1.0579198039686042,0.90828279809068,-0.4373111613968543,,0,,0.0697200018621515,0
4,20:00:40.432438,72040.432438,1.0579198039686042,0.90828279809068,-0.4373111613968543,,0,,0.0697200018621515,0
5,20:00:40.485915,72040.485915,,,,,1,,0.0697200018621515,0
6,20:00:40.546616,72040.546616,0.9834529666238172,0.8774830086479276,1.5726500789742368,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
7,20:00:40.596419,72040.596419,0.97242367615522,0.8825321221986925,1.58557372739513,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
8,20:00:40.653480,72040.65348,0.97242367615522,0.8825321221986925,1.58557372739513,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
9,20:00:40.706908,72040.706908,0.977452631471921,0.8744309756679622,1.5079654078083466,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
10,20:00:40.760989,72040.760989,0.9743512455292396,0.9105169541929016,1.605648300823299,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
11,20:00:40.815703,72040.815703,0.9978973926884124,0.9487451125568642,1.5425386644842844,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
12,20:00:40.871969,72040.871969,1.0735089108181488,0.8509651859133927,1.5150819316277695,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
13,20:00:40.926892,72040.926892,1.0735089108181488,0.8509651859133927,1.5150819316277695,,0,,0.0697200018621515,0
14,20:00:40.981625,72040.981625,1.0735089108181488,0.8509651859133927,1.5150819316277695,,0,,0.0697200018621515,0
15,20:00:41.037126,72041.037126,,,,,1,,,0
16,20:00:41.091315,72041.091315,,,,,1,,0.0697200018621515,0
17,20:00:41.146637,72041.146637,,,,,1,,0.0697200018621515,0
18,20:00:41.200557,72041.200557,0.9858036999076456,0.9396632779877204,1.4958133505529498,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
19,20:00:41.255714,72041.255714,0.9858036999076456,0.9396632779877204,1.4958133505529498,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
20,20:00:41.309894,72041.309894,1.0169352531260736,0.9331613660651428,1.3800150413894938,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
21,20:00:41.366380,72041.36638,1.00360927171268,0.9451324278040224,1.3177213536398702,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
22,20:00:41.421959,72041.421959,1.00360927171268,0.9451324278040224,1.3177213536398702,,0,,0.0697200018621515,0
23,20:00:41.476662,72041.476662,1.00360927171268,0.9451324278040224,1.3177213536398702,,0,,0.0697200018621515,0
24,20:00:41.531264,72041.531264,1.0440188059599862,0.9058752207945068,1.0740261648520386,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
