frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap,gait_signal_raw,gait_signal_smooth,step_event
1,17:18:01.896378,62281.896378,0.7807547650299843,1.3109731935041278,1.557029706065414,-0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
2,17:18:01.947498,62281.947498,0.8107122006861787,1.256108105386332,1.4893218797457934,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
3,17:18:02.006339,62282.006339,0.8107122006861787,1.256108105386332,1.4893218797457934,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
4,17:18:02.062406,62282.062406,0.7536499906099039,1.263693790578278,1.5809941211853094,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
5,17:18:02.113792,62282.113792,0.7768703772467596,1.2574588684598744,1.552325863887974,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
6,17:18:02.168557,62282.168557,0.7768703772467596,1.2574588684598744,1.552325863887974,,0,,0.0697200018621515,0
7,17:18:02.222795,62282.222795,0.7768703772467596,1.2574588684598744,1.552325863887974,,0,,0.0697200018621515,0
8,17:18:02.278440,62282.27844,0.7491923243471582,1.2677392217156012,1.6354390570121886,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
9,17:18:02.331941,62282.331941,0.7675476721256701,1.2589222810160987,1.5437903886951645,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
10,17:18:02.385569,62282.385569,0.7675476721256701,1.2589222810160987,1.5437903886951645,,0,,0.0697200018621515,0
11,17:18:02.442645,62282.442645,0.8186004629487575,1.2811203722579578,1.5694730506176475,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
12,17:18:02.498528,62282.498528,0.8231277722632064,1.2596171719450102,1.519012357049228,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
13,17:18:02.551648,62282.551648,0.8231277722632064,1.2596171719450102,1.519012357049228,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
14,17:18:02.612318,62282.612318,0.8231277722632064,1.2596171719450102,1.519012357049228,,0,,0.0697200018621515,0
15,17:18:02.663729,62282.663729,,,,,1,,0.0697200018621515,0
16,17:18:02.717797,62282.717797,,,,,1,,,0
17,17:18:02.772477,62282.772477,,,,,1,,,0
18,17:18:02.827402,62282.827402,,,,,1,,,0
19,17:18:02.881486,62282.881486,,,,,1,,,0
20,17:18:02.936318,62282.936318,,,,,1,,0.904680024163099,0
21,17:18:02.990884,62282.990884,,,,,1,,2.539740067833918,0
22,17:18:03.046018,62283.046018,-0.92957425640558,1.8581011172381248,0.6708664734734553,-0.904680024163099,0,0.904680024163099,2.539740067833918,1
23,17:18:03.099848,62283.099848,-0.92957425640558,1.8581011172381248,0.6708664734734553,-4.174800111504737,0,4.174800111504737,2.539740067833918,0
24,17:18:03.155621,62283.155621,-0.92957425640558,1.8581011172381248,0.6708664734734553,,0,,2.539740067833918,0
25,17:18:03.211051,62283.211051,,,,,1,,4.174800111504737,0
26,17:18:03.266506,62283.266506,,,,,1,,0.0697200018621515,0
27,17:18:03.323624,62283.323624,,,,,1,,0.0697200018621515,0
28,17:18:03.382105,62283.382105,0.7504940377509964,1.3038175571447876,1.592753348283282,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
29,17:18:03.438626,62283.438626,0.7035861984757722,1.2887018375748804,1.6175884725835428,-0.0697200018621515,0,0.0697200018621515,0.104440002789488,0
30,17:18:03.494804,62283.494804,0.7324035166870917,1.2612635774305672,1.556561096656607,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
31,17:18:03.550780,62283.55078,0.7970710912145968,1.23828318936362,1.3794683358984272,-0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
32,17:18:03.612364,62283.612364,0.702822325452544,1.2391615201467223,1.4525700672515427,-0.3480400092958007,0,0.3480400092958007,0.3480400092958007,0
33,17:18:03.664922,62283.664922,0.6866865933927799,1.2133022628244683,1.3623393596757924,-0.3480400092958007,0,0.3480400092958007,0.3480400092958007,0
34,17:18:03.717204,62283.717204,0.6804041343496499,1.1780214714517634,1.4333243520770156,-0.4174800111504737,0,0.4174800111504737,0.4174800111504737,0
35,17:18:03.772699,62283.772699,0.6804041343496499,1.1780214714517634,1.4333243520770156,-0.4174800111504737,0,0.4174800111504737,0.4174800111504737,0
36,17:18:03.826674,62283.826674,0.6037730685509523,1.1936651553989406,1.0242346287023818,-0.4174800111504737,0,0.4174800111504737,0.4174800111504737,0
37,17:18:03.881047,62283.881047,0.4587922970271449,1.1794865286583898,1.4168830944915636,-0.5566400148672983,0,0.5566400148672983,0.5566400148672983,1
38,17:18:03.935625,62283.935625,0.4587922970271449,1.1794865286583898,1.4168830944915636,-0.6263600167294499,0,0.6263600167294499,0.5566400148672983,0
39,17:18:03.990782,62283.990782,0.4304130191152192,1.1131854712311735,1.3967618733178386,-0.8002400213736109,0,0.8002400213736109,0.5566400148672983,0
40,17:18:04.049911,62284.049911,0.2980340128169672,1.140374985581911,1.4944825398905306,-0.4872000130126253,0,0.4872000130126253,0.4872000130126253,0
41,17:18:04.107644,62284.107644,0.2199262218400513,1.1517011821903709,1.5459964223357687,-0.3480400092958007,0,0.3480400092958007,0.3480400092958007,0
42,17:18:04.160017,62284.160017,0.1437032302365476,1.1695256452027487,1.5863955630638968,-0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
43,17:18:04.209137,62284.209137,0.0859990825925534,1.1446899266136354,1.604533478404267,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
44,17:18:04.260692,62284.260692,0.0529404838793341,1.11616416445011,1.4838580907571786,-0.104440002789488,0,0.104440002789488,0.1391600037168245,0
45,17:18:04.320026,62284.320026,-0.0517468192119631,1.1265511981106762,1.648766968760262,0.1391600037168245,0,0.1391600037168245,0.104440002789488,0
46,17:18:04.373764,62284.373764,-0.0797865623850442,1.1611225472698998,1.52029231946755,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
47,17:18:04.427327,62284.427327,-0.0857832314051619,1.172502334985187,1.5381816330366396,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
48,17:18:04.485539,62284.485539,-0.1404459713910142,1.1247795126159148,1.580724574768237,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
49,17:18:04.540869,62284.540869,-0.1990011872382002,0.9948219521017128,1.39490957203574,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
50,17:18:04.598515,62284.598515,-0.245251363681135,1.045777917719194,1.4072195762073871,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
51,17:18:04.657063,62284.657063,-0.3107367653961812,1.0687269752495057,1.5287518213704787,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
52,17:18:04.710476,62284.710476,-0.3688169152964933,1.0833405196336034,1.5562271719205187,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
53,17:18:04.766611,62284.766611,-0.3780568737148438,1.1138485170258867,1.572764517190461,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
54,17:18:04.817200,62284.8172,-0.4208230217741469,1.1276360507397518,1.622532135139843,0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
55,17:18:04.877997,62284.877997,-0.4434343110124,1.0627291209850116,1.4636642002692697,0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
56,17:18:04.937300,62284.9373,-0.4621737632268242,1.1062272703266631,1.510028549731335,0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
57,17:18:04.988847,62284.988847,-0.4779470495153578,1.1194665527684666,1.4992900792962407,0.3480400092958007,0,0.3480400092958007,0.3480400092958007,0
58,17:18:05.046387,62285.046387,-0.5023688327527284,1.1347720852420762,1.536726555351389,0.4872000130126253,0,0.4872000130126253,0.4872000130126253,0
59,17:18:05.099417,62285.099417,-0.5482612219177526,1.1516141599322829,1.6137222385906094,0.5566400148672983,0,0.5566400148672983,0.5566400148672983,0
60,17:18:05.152373,62285.152373,-0.5482612219177526,1.1516141599322829,1.6137222385906094,0.6263600167294499,0,0.6263600167294499,0.6263600167294499,0
61,17:18:05.204372,62285.204372,-0.5991335902998713,1.20768207133607,1.596567854042346,0.6958000185841229,0,0.6958000185841229,0.6958000185841229,1
62,17:18:05.258821,62285.258821,-0.6131819081150733,1.2418565877164045,1.5086952930590385,0.6958000185841229,0,0.6958000185841229,0.6958000185841229,0
63,17:18:05.309009,62285.309009,-0.5661756844988913,1.2426821764919405,1.5354740978842674,0.7655200204462744,0,0.7655200204462744,0.7655200204462744,0
64,17:18:05.360352,62285.360352,-0.6285125423001295,1.2317920764423649,1.381113484900344,0.7655200204462744,0,0.7655200204462744,0.7655200204462744,0
65,17:18:05.425074,62285.425074,-0.6084704172523908,1.363593323424832,1.509146914991634,0.8349600223009475,0,0.8349600223009475,0.8349600223009475,0
66,17:18:05.479785,62285.479785,-0.5887205948586272,1.422156716446893,1.5177654873567636,0.8349600223009475,0,0.8349600223009475,0.8349600223009475,1
67,17:18:05.533040,62285.53304,-0.6690439681772314,1.4118564834618137,1.455504361234634,0.904680024163099,0,0.904680024163099,0.8349600223009475,0
68,17:18:05.586948,62285.586948,-0.6847555196235245,1.5073497211280784,1.5900512057537262,0.8349600223009475,0,0.8349600223009475,0.8349600223009475,0
69,17:18:05.649608,62285.649608,-0.6795460178809256,1.5170110577374325,1.4930638050842142,0.7655200204462744,0,0.7655200204462744,0.7655200204462744,0
70,17:18:05.699421,62285.699421,-0.7123849410617479,1.5688694308825857,1.506363336329974,0.7655200204462744,0,0.7655200204462744,0.7655200204462744,0
71,17:18:05.749073,62285.749073,-0.6465532511838774,1.6180933021102488,1.536878905914704,0.6958000185841229,0,0.6958000185841229,0.6958000185841229,0
72,17:18:05.807110,62285.80711,-0.6769020794607569,1.6650086531626993,1.5174367520279333,0.6263600167294499,0,0.6263600167294499,0.6263600167294499,0
73,17:18:05.862044,62285.862044,-0.6266941895924159,1.676484835650745,1.4699039744674471,0.5566400148672983,0,0.5566400148672983,0.5566400148672983,0
74,17:18:05.914751,62285.914751,-0.6201505333263073,1.7123427834353515,1.4516826025195266,0.4872000130126253,0,0.4872000130126253,0.5566400148672983,1
75,17:18:05.968500,62285.9685,-0.7114871019322836,1.8038228073428304,1.5700550658642347,0.5566400148672983,0,0.5566400148672983,0.4872000130126253,0
76,17:18:06.020240,62286.02024,-0.6804941017606476,1.8091840476630805,1.3185199932020475,0.4174800111504737,0,0.4174800111504737,0.4174800111504737,0
77,17:18:06.081796,62286.081796,-0.6465291736999184,1.7896386112806626,1.4462013842298378,0.3480400092958007,0,0.3480400092958007,0.3480400092958007,0
78,17:18:06.132448,62286.132448,-0.6465291736999184,1.7896386112806626,1.4462013842298378,0.3480400092958007,0,0.3480400092958007,0.3480400092958007,0
79,17:18:06.188532,62286.188532,-0.635954870168319,1.8349179918683165,1.3497205496003837,0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
80,17:18:06.244507,62286.244507,-0.635954870168319,1.8349179918683165,1.3497205496003837,0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
81,17:18:06.295473,62286.295473,-0.6603125073827154,1.7759449619218362,1.1405201318706653,0.1391600037168245,0,0.1391600037168245,0.2088800055789761,0
82,17:18:06.349427,62286.349427,-0.6052527843787349,1.8653291270821009,1.288343680001845,0.2088800055789761,0,0.2088800055789761,0.1391600037168245,0
83,17:18:06.406512,62286.406512,-0.5556710450708973,1.9200977965763943,1.404422677408797,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
84,17:18:06.464220,62286.46422,-0.5556710450708973,1.9200977965763943,1.404422677408797,0.0697200018621515,0,0.0697200018621515,0.104440002789488,0
85,17:18:06.516832,62286.516832,-0.5556710450708973,1.9200977965763943,1.404422677408797,0.0697200018621515,0,0.0697200018621515,0.104440002789488,0
86,17:18:06.569514,62286.569514,,,,,1,,0.104440002789488,0
87,17:18:06.629582,62286.629582,-0.487689510047863,2.0747007746440067,0.1116356477426459,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
88,17:18:06.683794,62286.683794,-0.487689510047863,2.0747007746440067,0.1116356477426459,-0.1391600037168245,0,0.1391600037168245,0.1740200046479003,0
89,17:18:06.742286,62286.742286,-0.487689510047863,2.0747007746440067,0.1116356477426459,-0.2088800055789761,0,0.2088800055789761,0.1391600037168245,0
90,17:18:06.794109,62286.794109,-0.2380726673565526,1.9907428492507613,1.6610760861612,-0.2088800055789761,0,0.2088800055789761,0.1391600037168245,0
91,17:18:06.856114,62286.856114,-0.2380726673565526,1.9907428492507613,1.6610760861612,-0.0697200018621515,0,0.0697200018621515,0.1391600037168245,0
92,17:18:06.907478,62286.907478,-0.1757433039118278,2.0468216657856,1.572822598365925,-0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
93,17:18:06.957894,62286.957894,-0.1449384642508025,2.0118739255955256,1.6132992086401017,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
94,17:18:07.011186,62287.011186,-0.1449384642508025,2.0118739255955256,1.6132992086401017,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
95,17:18:07.064997,62287.064997,-0.0600010565535804,2.0362484056227386,1.4260685099957124,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
96,17:18:07.120264,62287.120264,-0.0600010565535804,2.0362484056227386,1.4260685099957124,,0,,0.0697200018621515,0
97,17:18:07.177814,62287.177814,0.1014604379875186,2.023962734725018,1.3899864908689243,0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
98,17:18:07.229417,62287.229417,0.1014604379875186,2.023962734725018,1.3899864908689243,,0,,0.2088800055789761,0
99,17:18:07.285309,62287.285309,0.1742915233714399,2.032319141641932,1.5765771593053686,0.2783200074336491,0,0.2783200074336491,0.2088800055789761,0
100,17:18:07.438899,62287.438899,0.1742915233714399,2.032319141641932,1.5765771593053686,0.2088800055789761,0,0.2088800055789761,0.1740200046479003,0
101,17:18:07.446554,62287.446554,0.1742915233714399,2.032319141641932,1.5765771593053686,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
102,17:18:07.476677,62287.476677,0.3668572140793245,2.0709235567678643,1.6726272691784194,0.0697200018621515,0,0.0697200018621515,0.1391600037168245,0
103,17:18:07.507203,62287.507203,0.3803376499650719,2.083442689884299,1.4793753251396315,0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
104,17:18:07.563243,62287.563243,0.4009245170952163,2.100275227053183,1.4342368973844364,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
105,17:18:07.614987,62287.614987,0.41821939176121,2.076707042893078,1.3614915941576835,0.0697200018621515,0,0.0697200018621515,0.104440002789488,0
106,17:18:07.670265,62287.670265,0.41821939176121,2.076707042893078,1.3614915941576835,,0,,0.0697200018621515,0
107,17:18:07.726513,62287.726513,0.7495969782281031,2.14216785848324,1.6110388994092286,-0.1391600037168245,0,0.1391600037168245,0.104440002789488,0
108,17:18:07.780671,62287.780671,0.5209110143552632,2.0607360766938734,1.4015307747413184,-0.0697200018621515,0,0.0697200018621515,0.2087400055752368,0
109,17:18:07.837588,62287.837588,0.5209110143552632,2.0607360766938734,1.4015307747413184,-0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
110,17:18:07.890806,62287.890806,0.6178616480599471,2.013349256250946,1.5704343458501893,-0.3480400092958007,0,0.3480400092958007,0.3480400092958007,0
111,17:18:07.953523,62287.953523,0.6374392422622635,1.9741512099499103,1.398377466124315,-0.4174800111504737,0,0.4174800111504737,0.4174800111504737,0
112,17:18:08.006045,62288.006045,0.7141742957079282,1.9228564889871729,1.4771723587600685,-0.5915000157983741,0,0.5915000157983741,0.5915000157983741,0
113,17:18:08.062281,62288.062281,0.6961591120987569,1.8442734159890872,1.439581649394651,-0.6958000185841229,0,0.6958000185841229,0.6958000185841229,0
114,17:18:08.119899,62288.119899,0.6858531910858517,1.8031987227775736,1.4331933093152522,-0.7655200204462744,0,0.7655200204462744,0.7655200204462744,1
115,17:18:08.168004,62288.168004,0.6591769030605318,1.7747603304468276,1.3067674176973385,-0.7655200204462744,0,0.7655200204462744,0.7655200204462744,0
116,17:18:08.226899,62288.226899,0.6552615987294196,1.7446473770241149,1.326803250820636,-0.8698200232320232,0,0.8698200232320232,0.8349600223009475,0
117,17:18:08.281684,62288.281684,0.7117993980045223,1.6118872046640722,1.4793601058246162,-0.904680024163099,0,0.904680024163099,0.8349600223009475,0
118,17:18:08.338896,62288.338896,0.6919308333693541,1.5736022719418512,1.4892992936841871,-0.8349600223009475,0,0.8349600223009475,0.8349600223009475,0
119,17:18:08.391181,62288.391181,0.7236913609309624,1.517345710153056,1.4745313241185662,-0.8349600223009475,0,0.8349600223009475,0.8349600223009475,1
120,17:18:08.447708,62288.447708,0.7236913609309624,1.517345710153056,1.4745313241185662,-0.7655200204462744,0,0.7655200204462744,0.8349600223009475,0
121,17:18:08.499981,62288.499981,0.6885771272428357,1.4329798308564188,1.4684959773692623,-0.8349600223009475,0,0.8349600223009475,0.7655200204462744,0
122,17:18:08.553604,62288.553604,0.6781428202597818,1.3814136396897116,1.5238183001578711,-0.7655200204462744,0,0.7655200204462744,0.7655200204462744,0
123,17:18:08.611673,62288.611673,0.7160065873554233,1.3121978729533812,1.5126074143062898,-0.7655200204462744,0,0.7655200204462744,0.7655200204462744,0
124,17:18:08.665878,62288.665878,0.7278235376117381,1.2737459799521225,1.4835450602852556,-0.6958000185841229,0,0.6958000185841229,0.6958000185841229,0
125,17:18:08.724105,62288.724105,0.6979176335229239,1.2599116126552243,1.4541253426711496,-0.6958000185841229,0,0.6958000185841229,0.6958000185841229,1
126,17:18:08.780002,62288.780002,0.7158396424367491,1.2133024611770735,1.37695489083324,-0.5566400148672983,0,0.5566400148672983,0.6958000185841229,0
127,17:18:08.831176,62288.831176,0.7176820778153028,1.1377792891843983,1.5094390182096746,-0.6958000185841229,0,0.6958000185841229,0.5566400148672983,0
128,17:18:08.888906,62288.888906,0.7176820778153028,1.1377792891843983,1.5094390182096746,-0.5566400148672983,0,0.5566400148672983,0.5566400148672983,0
129,17:18:08.947118,62288.947118,0.7387801402749062,1.100472908446421,1.3796505099312526,-0.4174800111504737,0,0.4174800111504737,0.4174800111504737,0
130,17:18:08.999889,62288.999889,0.7266843711662794,1.1236133119566425,1.352658842225975,-0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
131,17:18:09.057162,62289.057162,0.730318379419624,1.1183075438941923,1.2832027646604942,-0.0697200018621515,0,0.0697200018621515,0.1391600037168245,0
132,17:18:09.103347,62289.103347,0.730318379419624,1.1183075438941923,1.2832027646604942,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
133,17:18:09.158817,62289.158817,0.7972069575772487,1.0188896390812097,1.3833114757118468,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
134,17:18:09.212173,62289.212173,0.736004542901665,0.9832413505485884,1.5430645815968664,-0.0697200018621515,0,0.0697200018621515,0.1391600037168245,0
135,17:18:09.265749,62289.265749,0.7626257442744138,1.0145228220769584,1.4379208809705335,-0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
136,17:18:09.321729,62289.321729,0.7660928533496493,0.979239071117548,1.4157156224208007,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
137,17:18:09.375470,62289.37547,0.772005295854637,0.97237995916765,1.5518728531746044,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
138,17:18:09.431248,62289.431248,0.7651999870656156,0.987922943456716,1.359779994938,0.0,0,0.0,0.0697200018621515,0
139,17:18:09.484705,62289.484705,0.9039675111733224,0.9112440909953168,1.2179637371392666,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
140,17:18:09.538803,62289.538803,0.7666584101709216,0.9831427164795932,1.5538295375787696,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
141,17:18:09.594954,62289.594954,0.7666584101709216,0.9831427164795932,1.5538295375787696,,0,,0.0697200018621515,0
142,17:18:09.651027,62289.651027,0.8428701754110408,0.9809237854847648,1.4437002102780758,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
143,17:18:09.711027,62289.711027,0.8059825421663096,0.9826976661673168,1.4982427554825717,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
144,17:18:09.764876,62289.764876,0.8415472388776727,1.0084225575162158,1.4074726926917571,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
145,17:18:09.814297,62289.814297,0.8415472388776727,1.0084225575162158,1.4074726926917571,,0,,0.0697200018621515,0
146,17:18:09.868757,62289.868757,0.7823369648048255,0.9818385859739412,1.57057667730526,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
147,17:18:09.926914,62289.926914,0.7823369648048255,0.9818385859739412,1.57057667730526,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
148,17:18:10.031279,62290.031279,0.7823369648048255,0.9818385859739412,1.57057667730526,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
149,17:18:10.168793,62290.168793,0.8546728919624579,1.2025186696345114,-0.5554169818102381,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
