frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap,gait_signal_raw,gait_signal_smooth,step_event
1,18:56:47.401953,68207.401953,,,,,1,,0.1740200046479003,0
2,18:56:47.461491,68207.461491,-0.4576842049908366,2.8070372440923905,1.0351894075611046,-0.0697200018621515,0,0.0697200018621515,0.2088800055789761,0
3,18:56:47.513959,68207.513959,-0.598250139232116,2.7925605868640555,0.9302070130658932,-0.2783200074336491,0,0.2783200074336491,0.1740200046479003,0
4,18:56:47.570430,68207.57043,-0.5167842680312024,2.7932172383621574,1.000910163069153,-0.2088800055789761,0,0.2088800055789761,0.1391600037168245,0
5,18:56:47.629866,68207.629866,-0.5167842680312024,2.7932172383621574,1.000910163069153,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
6,18:56:47.681929,68207.681929,-0.4682873345008991,2.809653697583063,0.8496811396783627,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
7,18:56:47.732731,68207.732731,-0.4298833226248824,2.809240353560283,0.9446134060886472,-0.0697200018621515,0,0.0697200018621515,0.1391600037168245,0
8,18:56:47.795331,68207.795331,-0.3877218907434004,2.8473436397600445,1.0331501417725515,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
9,18:56:47.846806,68207.846806,-0.4950491999647176,2.7899300243401823,1.2031472551757425,-0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
10,18:56:47.905432,68207.905432,-0.4074450546239145,2.839447623341138,1.1841801166325814,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
11,18:56:47.954111,68207.954111,-0.4074450546239145,2.839447623341138,1.1841801166325814,,0,,0.0697200018621515,0
12,18:56:48.013173,68208.013173,-0.4573521570784518,2.7992181055146146,1.2176551735656014,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
13,18:56:48.070127,68208.070127,-0.4573521570784518,2.7992181055146146,1.2176551735656014,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
14,18:56:48.122169,68208.122169,-0.4573521570784518,2.7992181055146146,1.2176551735656014,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
15,18:56:48.172462,68208.172462,,,,,1,,0.0697200018621515,0
16,18:56:48.228256,68208.228256,-0.5373554198835753,2.747393243434796,1.008221654366429,-0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
17,18:56:48.285638,68208.285638,-0.5662972196460503,2.7762377680867463,1.063685862483524,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
18,18:56:48.342467,68208.342467,-0.4289991095390955,2.796320788135276,1.2830872674549472,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
19,18:56:48.394187,68208.394187,-0.4282308993757673,2.8233954575203457,1.0541397326972597,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
20,18:56:48.447101,68208.447101,-0.4160879384036035,2.792404931488692,1.3194858021649885,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
21,18:56:48.504739,68208.504739,-0.4160879384036035,2.792404931488692,1.3194858021649885,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
22,18:56:48.560089,68208.560089,-0.2655636459587725,2.8987559991861542,0.9533118673772836,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
23,18:56:48.614559,68208.614559,-0.5628037063312595,2.7609533546542173,0.9700127230220092,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
24,18:56:48.668530,68208.66853,-0.5628037063312595,2.7609533546542173,0.9700127230220092,0.104440002789488,0,0.104440002789488,0.0697200018621515,0
25,18:56:48.724123,68208.724123,-0.48235523844663,2.7875869717144486,1.138660473924321,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
26,18:56:48.779554,68208.779554,-0.4814433439535582,2.8130599054171976,0.8385994849570426,-0.0697200018621515,0,0.0697200018621515,0.08708000232581975,0
27,18:56:48.832623,68208.832623,-0.4814433439535582,2.8130599054171976,0.8385994849570426,-0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
28,18:56:48.887966,68208.887966,-0.4814433439535582,2.8130599054171976,0.8385994849570426,,0,,0.104440002789488,0
29,18:56:48.944330,68208.94433,-0.2282479102480809,2.8700321142573264,-1.102575926507585,0.0697200018621515,0,0.0697200018621515,0.1391600037168245,0
30,18:56:49.001196,68209.001196,-0.2282479102480809,2.8700321142573264,-1.102575926507585,-0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
31,18:56:49.053376,68209.053376,-0.2282479102480809,2.8700321142573264,-1.102575926507585,,0,,0.24360000650631258,0
32,18:56:49.110714,68209.110714,-0.3924938774682357,2.760352974383017,1.2131180225369145,-0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
33,18:56:49.166341,68209.166341,-0.3924938774682357,2.760352974383017,1.2131180225369145,-0.3480400092958007,0,0.3480400092958007,0.2783200074336491,0
34,18:56:49.222981,68209.222981,-0.283746630697794,2.7068732162452327,1.14890184773008,-0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
35,18:56:49.273644,68209.273644,-0.283746630697794,2.7068732162452327,1.14890184773008,,0,,0.3131800083647249,0
36,18:56:49.332418,68209.332418,-0.2551916897796924,2.661651452140497,1.258978172839431,-0.2783200074336491,0,0.2783200074336491,0.3131800083647249,0
37,18:56:49.383163,68209.383163,-0.1665195784725589,2.6384289556985,1.1365839804420468,-0.3480400092958007,0,0.3480400092958007,0.3131800083647249,0
38,18:56:49.438383,68209.438383,-0.2179041727140079,2.571978548446184,1.0820428752887117,-0.3480400092958007,0,0.3480400092958007,0.2783200074336491,0
39,18:56:49.500889,68209.500889,-0.1427337183382214,2.6350033698314053,1.1150189895731697,-0.2783200074336491,0,0.2783200074336491,0.3480400092958007,0
