frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap,gait_signal_raw,gait_signal_smooth,step_event
1,18:06:52.349358,65212.349358,1.2137507712091518,2.4817851367175083,1.12846997009779,0.0697200018621515,0,0.0697200018621515,0.1391600037168245,0
2,18:06:52.406072,65212.406072,1.1994794694115605,2.461661834885278,1.1462475285453615,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
3,18:06:52.460628,65212.460628,1.1994794694115605,2.461661834885278,1.1462475285453615,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
4,18:06:52.517908,65212.517908,1.2115015175128343,2.381846604345171,0.915275797572378,-0.2783200074336491,0,0.2783200074336491,0.1391600037168245,0
5,18:06:52.573608,65212.573608,1.1284688856413243,2.4092151196206264,0.97021301934592,-0.0697200018621515,0,0.0697200018621515,0.2783200074336491,1
6,18:06:52.627700,65212.6277,1.1184180803429498,2.525589808496453,1.131782652807548,0.4174800111504737,0,0.4174800111504737,0.2783200074336491,0
7,18:06:52.682775,65212.682775,1.1042290590841377,2.508859444481534,1.1957149537974905,0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
8,18:06:52.734333,65212.734333,1.1042290590841377,2.508859444481534,1.1957149537974905,0.3480400092958007,0,0.3480400092958007,0.3131800083647249,0
9,18:06:52.789882,65212.789882,1.0547907648843795,2.5937143812647623,1.243860081932006,0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
10,18:06:52.843818,65212.843818,1.0547907648843795,2.5937143812647623,1.243860081932006,,0,,0.2087400055752368,0
11,18:06:52.901627,65212.901627,1.141743177525894,2.541786598789197,1.1970668764433696,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
12,18:06:52.955028,65212.955028,1.2263177405970849,2.647555605622954,1.139452086806502,0.0697200018621515,0,0.0697200018621515,0.104440002789488,0
13,18:06:53.008973,65213.008973,1.2263177405970849,2.647555605622954,1.139452086806502,,0,,0.0697200018621515,0
14,18:06:53.063493,65213.063493,1.2263177405970849,2.647555605622954,1.139452086806502,,0,,0.0697200018621515,0
15,18:06:53.122061,65213.122061,1.284492117897524,2.7029388266341545,1.0480458032002398,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
16,18:06:53.174938,65213.174938,1.284492117897524,2.7029388266341545,1.0480458032002398,0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
17,18:06:53.229802,65213.229802,1.1614562692065695,2.600865327609957,1.065659702166502,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
18,18:06:53.283337,65213.283337,1.1990012928669898,2.611855629591995,1.1477128502762466,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
19,18:06:53.339165,65213.339165,1.3224733106240183,2.677849684677636,1.0733047969780485,0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
20,18:06:53.393735,65213.393735,1.3017786555639383,2.6231783028354694,1.0050539465483213,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
21,18:06:53.449377,65213.449377,1.046120345033546,2.646805980067372,1.0576519571783256,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
22,18:06:53.503437,65213.503437,1.046120345033546,2.646805980067372,1.0576519571783256,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
23,18:06:53.559197,65213.559197,1.0120382835703627,2.6925108927040653,1.1582677594862476,-0.1391600037168245,0,0.1391600037168245,0.104440002789488,0
24,18:06:53.614250,65213.61425,1.0120382835703627,2.6925108927040653,1.1582677594862476,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
25,18:06:53.669563,65213.669563,1.0120382835703627,2.6925108927040653,1.1582677594862476,,0,,0.2087400055752368,0
26,18:06:53.724890,65213.72489,0.981214668961228,2.6502008197918183,1.3139674292346464,-0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
27,18:06:53.778478,65213.778478,0.9887628627777598,2.59231294634538,1.129826245231937,-0.2783200074336491,0,0.2783200074336491,0.3131800083647249,0
28,18:06:53.834889,65213.834889,0.923334858067486,2.572656215250578,1.1067231795318253,-0.3480400092958007,0,0.3480400092958007,0.3480400092958007,0
29,18:06:53.895231,65213.895231,0.8866093061493117,2.585827485431252,1.070929543683684,-0.4174800111504737,0,0.4174800111504737,0.4174800111504737,1
30,18:06:53.944648,65213.944648,0.883932839702678,2.525789331409371,0.823949869513678,-0.5566400148672983,0,0.5566400148672983,0.4174800111504737,0
31,18:06:54.007289,65214.007289,0.883932839702678,2.525789331409371,0.823949869513678,-0.5566400148672983,0,0.5566400148672983,0.4174800111504737,0
32,18:06:54.060217,65214.060217,0.7578504233160436,2.538943796206526,1.1893958867372332,-0.4174800111504737,0,0.4174800111504737,0.4174800111504737,0
33,18:06:54.110955,65214.110955,0.6580672589606185,2.5726566904691346,1.2001711112390645,-0.3480400092958007,0,0.3480400092958007,0.4174800111504737,0
34,18:06:54.165796,65214.165796,0.670174117304385,2.470699199748448,1.1916421593515507,-0.4174800111504737,0,0.4174800111504737,0.3480400092958007,0
35,18:06:54.220474,65214.220474,0.5570100984111064,2.54974468895106,1.134875817696579,-0.2784600074373884,0,0.2784600074373884,0.2784600074373884,0
36,18:06:54.273632,65214.273632,0.5081261541572982,2.537447020098066,1.0745767001508697,-0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
37,18:06:54.334678,65214.334678,0.4858929081680732,2.507732314570258,1.084698065884718,-0.2783200074336491,0,0.2783200074336491,0.2783200074336491,1
38,18:06:54.384742,65214.384742,0.4163332535141752,2.4940531009898788,1.2417743592707449,-0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
39,18:06:54.442425,65214.442425,0.3746385965318807,2.4593895885745773,1.154903655389494,-0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
40,18:06:54.495132,65214.495132,0.3179880948829608,2.4846685566650764,1.1900736906144986,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
41,18:06:54.549223,65214.549223,0.2382393319032945,2.5540052067266417,1.114113017061804,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
42,18:06:54.605567,65214.605567,0.2319077113622371,2.5365432291877954,0.9883515958808056,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
43,18:06:54.660126,65214.660126,0.1588659232070395,2.496369637868738,1.1238731512022195,-0.1391600037168245,0,0.1391600037168245,0.0697200018621515,0
44,18:06:54.713340,65214.71334,0.1588659232070395,2.496369637868738,1.1238731512022195,,0,,0.0697200018621515,0
45,18:06:54.767984,65214.767984,0.1588659232070395,2.496369637868738,1.1238731512022195,,0,,0.104440002789488,0
46,18:06:54.824395,65214.824395,-0.0315675911351491,2.5747472404793657,1.137666127170903,-0.0697200018621515,0,0.0697200018621515,0.0697200018621515,0
