frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,delta_d,v_step_frame,v_step_smooth,step_flag,step_index
1,0,-2.029765611988087,1.1756195671399854,1.3519929851624726,8,0,0.0,0.0,0.03751127383836941,0,-1
5,0,-2.061188749346161,1.1821515551220978,1.2338961116183844,21,0,0.12238035777571168,0.12238035777571168,0.07436201440888088,0,-1
6,0,-2.135227198272073,1.072801513313961,1.3337942441567798,43,0,0.16558611187975558,0.16558611187975558,0.0954717159178227,0,-1
7,0,-2.135227198272073,1.072801513313961,1.3337942441567798,27,1,0.0,0.0,0.10084037836519491,1,1
8,0,-2.103964241575676,1.10974093657726,1.359482357271116,29,0,0.05478843498221942,0.05478843498221942,0.0710493260620759,0,-1
9,0,-2.016817595783579,1.2145061390392298,1.4020051717381634,7,0,0.14275319705670222,0.14275319705670222,0.04746813169193913,0,-1
11,0,-2.016817595783579,1.2145061390392298,1.4020051717381634,6,1,0.0,0.0,0.04861354701366059,0,-1
13,0,-2.016817595783579,1.2145061390392298,1.4020051717381634,9,1,0.0,0.0,0.015175367676460383,0,-1
14,0,-2.016817595783579,1.2145061390392298,1.4020051717381634,17,1,0.0,0.0,-0.013595542576828795,0,-1
16,0,-2.016817595783579,1.2145061390392298,1.4020051717381634,15,1,0.0,0.0,-0.01018437421198047,0,-1
17,0,-2.016817595783579,1.2145061390392298,1.4020051717381634,34,1,0.0,0.0,0.013092235150924099,0,-1
18,0,-2.016817595783579,1.2145061390392298,1.4020051717381634,15,1,0.0,0.0,0.03382961188651131,0,-1
20,0,-2.0894862101697846,1.193515487663874,1.3264144448107722,23,0,0.10693592922579484,0.10693592922579484,0.04219828824307145,1,2
21,0,-2.07706252541838,1.1969012195132422,1.3453939755132895,24,0,0.022935424753989325,0.022935424753989325,0.038198264220604516,0,-1
24,0,-2.07706252541838,1.1969012195132422,1.3453939755132895,6,1,0.0,0.0,0.021829539819110514,0,-1
25,0,-2.07706252541838,1.1969012195132422,1.3453939755132895,27,1,0.0,0.0,-0.02585330471649984,0,-1
26,0,-2.07706252541838,1.1969012195132422,1.3453939755132895,41,1,0.0,0.0,0.026233803465587305,0,-1
27,0,-2.07706252541838,1.1969012195132422,1.3453939755132895,37,1,0.0,0.0,0.05020736104191319,0,-1
28,0,-2.0043778829721823,1.1076437953754916,1.1831535074179216,40,0,0.19892690742843722,0.19892690742843722,0.05050016133941263,0,-1
29,0,-2.0043778829721823,1.1076437953754916,1.1831535074179216,21,1,0.0,0.0,0.10062916984845621,0,-1
30,0,-1.9427915312240036,1.1399173378442695,1.179963305246453,62,0,0.06960343134522355,0.06960343134522355,0.14597503925082222,0,-1
31,0,-1.867911705035388,1.2014604415179415,1.4323921779291695,29,0,0.2703976289535333,0.2703976289535333,0.14271545543900446,0,-1
32,0,-1.7630492735204928,1.2642366140118937,1.5270408055115192,6,0,0.15458117634249277,0.15458117634249277,0.14845452873418064,1,3
33,0,-1.7680144818790031,1.2312110678316588,1.5673272271500471,15,0,0.05232911009164497,0.05232911009164497,0.0964100287937825,0,-1
34,0,-1.7680144818790031,1.2312110678316588,1.5673272271500471,32,1,0.0,0.0,0.031603816512846286,0,-1
35,0,-1.7245048496976647,1.214998679273578,1.596520652025737,20,0,0.05484692964319961,0.05484692964319961,0.012921481682210802,0,-1
36,0,-1.7374761248592978,1.2019946788617215,1.5469612289207322,27,0,0.052853518563395964,0.052853518563395964,0.05275400590407918,0,-1
37,0,-1.716789119252993,1.210455900939145,1.5262924398012934,36,0,0.030442459224947625,0.030442459224947625,0.10166924057957821,0,-1
38,0,-1.6969966921756336,1.1914771778903457,1.7086678957022925,21,0,0.18442542941056933,0.18442542941056933,0.10428496091779502,1,4
39,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,38,0,0.11124745360770562,0.11124745360770562,0.08909071867930513,0,-1
40,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,5,1,0.0,0.0,0.055232194829907016,0,-1
41,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,12,1,0.0,0.0,-0.00167183323800104,0,-1
42,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,5,1,0.0,0.0,-0.010594995581686258,0,-1
47,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,18,1,0.0,0.0,0.0,0,-1
48,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,21,1,0.0,0.0,0.0,0,-1
49,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,18,1,0.0,0.0,0.0,0,-1
50,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,26,1,0.0,0.0,0.0,0,-1
51,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,66,1,0.0,0.0,0.0,0,-1
52,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,16,1,0.0,0.0,0.0,0,-1
55,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,5,1,0.0,0.0,0.0,0,-1
56,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,6,1,0.0,0.0,0.0,0,-1
57,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,5,1,0.0,0.0,0.0,0,-1
58,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,41,1,0.0,0.0,0.0,0,-1
60,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,10,1,0.0,0.0,0.0,0,-1
61,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,31,1,0.0,0.0,0.0,0,-1
62,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,5,1,0.0,0.0,0.0,0,-1
63,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,14,1,0.0,0.0,0.0,0,-1
64,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,47,1,0.0,0.0,0.0,0,-1
65,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,45,1,0.0,0.0,0.0,0,-1
67,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,19,1,0.0,0.0,0.0,0,-1
68,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,8,1,0.0,0.0,0.0,0,-1
69,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,20,1,0.0,0.0,0.0,0,-1
70,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,24,1,0.0,0.0,0.0,0,-1
71,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,34,1,0.0,0.0,0.0,0,-1
72,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,7,1,0.0,0.0,0.0,0,-1
73,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,5,1,0.0,0.0,0.0,0,-1
75,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,6,1,0.0,0.0,0.0,0,-1
76,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,34,1,0.0,0.0,0.0,0,-1
77,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,51,1,0.0,0.0,0.0,0,-1
78,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,25,1,0.0,0.0,0.0,0,-1
79,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,21,1,0.0,0.0,0.0,0,-1
80,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,39,1,0.0,0.0,0.0,0,-1
81,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,13,1,0.0,0.0,0.0,0,-1
82,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,6,1,0.0,0.0,0.0,0,-1
83,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,19,1,0.0,0.0,0.0,0,-1
84,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,31,1,0.0,0.0,0.0,0,-1
85,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,6,1,0.0,0.0,0.0,0,-1
86,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,6,1,0.0,0.0,0.0,0,-1
87,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,11,1,0.0,0.0,0.0,0,-1
88,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,5,1,0.0,0.0,0.0,0,-1
89,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,5,1,0.0,0.0,0.0,0,-1
90,0,-1.7059572127435416,1.2491251840922108,1.6139450769820896,9,1,0.0,0.0,0.0,0,-1
