frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,delta_d,v_step_frame,v_step_smooth,step_flag,step_index
14,0,0.8216533528023906,0.9404056548988892,1.455862880640748,7,0,0.0,0.0,-0.016134525471691852,0,-1
15,0,0.8521041666883025,0.9479331510685388,1.447456419411723,23,0,0.03247435688806839,0.03247435688806839,0.0316884645348343,0,-1
16,0,0.8221381702015796,0.9296324961441594,1.4587716632379557,6,0,0.03689050906331591,0.03689050906331591,0.071045251188476,0,-1
17,0,0.824593586182449,0.9261322737702038,1.5360146335336555,5,0,0.0773612117563357,0.0773612117563357,0.10193583448923327,0,-1
18,0,0.9200442671455912,0.870769122494146,1.4298325224253516,5,0,0.1531357297790408,0.1531357297790408,0.13610740328398252,0,-1
19,0,0.7580120832310739,0.9268732927702626,1.5125367807730214,6,0,0.19037358245123598,0.19037358245123598,0.15022591228829546,1,1
21,0,0.7278967421249712,0.9042593507036676,1.6103239348221232,21,0,0.10478860454625301,0.10478860454625301,0.13145196926054956,0,-1
22,0,0.775439524180144,0.8693866586560041,1.5421999940689346,36,0,0.09009601589382729,0.09009601589382729,0.094860007202175,0,-1
23,0,0.7029432120540937,0.8946201440987526,1.548294284487011,21,0,0.07700379494003497,0.07700379494003497,0.08844318313483558,0,-1
24,0,0.7508912510823684,0.8588516183255946,1.4735029631230705,7,0,0.09577130903358388,0.09577130903358388,0.10795126186289883,0,-1
25,0,0.6616874151628254,0.8967755551698635,1.5755773263319317,36,0,0.1407647859126116,0.1407647859126116,0.09298926494872625,0,-1
26,0,0.6524755528982535,0.8256812386643899,1.549110327177383,35,0,0.07641833739364383,0.07641833739364383,0.0683749276764887,0,-1
27,0,0.6524755528982535,0.8256812386643899,1.549110327177383,26,1,0.0,0.0,0.061024232226792846,0,-1
28,0,0.5987080933570919,0.839382562477325,1.531319776452145,32,0,0.05826808453042394,0.05826808453042394,0.04899594333733232,0,-1
29,0,0.6480985135906305,0.7888934328603289,1.4271253580452754,36,0,0.12587709341843403,0.12587709341843403,0.0873664589163247,0,-1
31,0,0.6210233189557027,0.8451716276136853,1.4015235185220964,45,0,0.06749633735386344,0.06749633735386344,0.1056484312591624,1,2
32,0,0.5244394093445839,0.8402012752825112,1.5057981605218642,40,0,0.1422193972784462,0.1422193972784462,0.08734109044611041,0,-1
33,0,0.4906745056410899,0.8486210567662682,1.492023311417518,50,0,0.03742603251999796,0.03742603251999796,0.08859219913215541,0,-1
34,0,0.5125893613803125,0.843727821156113,1.4207158902950792,70,0,0.07475930018359107,0.07475930018359107,0.07694531123490768,0,-1
35,0,0.417807555458603,0.8149690238470023,1.5170071982821745,33,0,0.13814005628460113,0.13814005628460113,0.08195073445945592,0,-1
36,0,0.4219551534139,0.7848313833462606,1.5328214906539168,26,0,0.03428661235773639,0.03428661235773639,0.12245612379793856,1,3
37,0,0.4589317371997015,0.7885648139241923,1.359058725112581,52,0,0.17769272619024643,0.17769272619024643,0.11318000075871874,0,-1
38,0,0.3312569132665293,0.7700628373306266,1.3794109117096311,16,0,0.13060396358272025,0.13060396358272025,0.11264174468246325,0,-1
39,0,0.3416139259273396,0.7803471107600386,1.4296653166305973,54,0,0.05233105392773507,0.05233105392773507,0.12130728614663709,0,-1
40,0,0.2323962349112534,0.7665281962383498,1.5147785669619236,35,0,0.13915362665559972,0.13915362665559972,0.09238284179016733,0,-1
41,0,0.2090031456623165,0.7632906945294624,1.5979582395735716,43,0,0.08646719596300512,0.08646719596300512,0.09198705518992292,0,-1
42,0,0.1347814820565036,0.7392764128924919,1.6184572228986034,35,0,0.08065822579448498,0.08065822579448498,0.09190133039479817,0,-1
43,1,0.1356125624727006,0.6847294017824318,1.570534324545468,25,0,0.07261316204562475,0.07261316204562475,0.05908398720047345,0,-1
44,1,0.1047745546404528,0.7146443789889142,1.6016008391327845,64,0,0.05301902410390153,0.05301902410390153,0.04489799072742423,0,-1
45,0,0.0958571636622357,0.7021079014422645,1.5752549702659933,33,0,0.030508817372723557,0.030508817372723557,0.05496613734331604,0,-1
46,1,0.0357469437602929,0.6870560624861439,1.5403792502096283,25,0,0.07110634459786867,0.07110634459786867,0.09364870744075002,0,-1
47,0,-0.0459256369087481,0.7276579680731509,1.40326011437717,5,0,0.16468327960627155,0.16468327960627155,0.12678011726367067,0,-1
48,1,0.019951899884397,0.5665944918920115,1.4372252219344115,23,0,0.17729896148838442,0.17729896148838442,0.16549125229233458,1,4
49,0,-0.0678054335820511,0.6504494678688085,1.41186357829292,5,0,0.12400088524445534,0.12400088524445534,0.1615193874389625,0,-1
50,0,-0.1011570603703053,0.6452080927073488,1.5776220657954043,27,0,0.1691616954340355,0.1691616954340355,0.12195610485383503,0,-1
51,0,-0.1133112472862971,0.6715845567115204,1.504332570705444,52,0,0.07883395336714721,0.07883395336714721,0.10894150925824611,0,-1
52,0,-0.1147806185452284,0.6123263329238374,1.4641703010473628,39,0,0.07160100587600793,0.07160100587600793,0.09376346624971574,0,-1
53,0,-0.1962729066002844,0.6494009251690386,1.5566238679553135,36,0,0.12869802032898203,0.12869802032898203,0.0841952074840889,0,-1
54,0,-0.2401738037601239,0.6734784067916116,1.5818604683247426,43,0,0.05607049037533394,0.05607049037533394,0.08364046639801528,0,-1
55,0,-0.3006610558566749,0.6538090800422452,1.6622775121867757,29,0,0.10253043950199964,0.10253043950199964,0.0847976426233853,0,-1
56,0,-0.3109727386570455,0.6935681554605491,1.6299136518328303,33,0,0.05229277519221469,0.05229277519221469,0.08364585442754582,0,-1
57,0,-0.3307321765067171,0.6411036775957433,1.5252712262344708,7,0,0.11871391686264061,0.11871391686264061,0.09077664189667511,0,-1
58,0,-0.3918841033009941,0.6519347905993377,1.5946145909117633,15,0,0.09308798732552565,0.09308798732552565,0.09386996233950731,1,5
59,0,-0.4327619305607496,0.6388738897121401,1.6414408575975512,13,0,0.06351600699974881,0.06351600699974881,0.08588613282680344,0,-1
60,0,-0.504487824542309,0.6811747838721885,1.60355134067982,28,0,0.09148543603466378,0.09148543603466378,0.050634772499639796,0,-1
