trial,step_id,frame_start,frame_end,T_step,T_step_unit,L_step_m,v_walk_step
Afi_Jalan9_clustered_torso,1,28,33,5.0,frames,0.22631802854994904,
Afi_Jalan9_clustered_torso,2,33,40,7.0,frames,0.2579894689883535,
Afi_Jalan9_clustered_torso,3,40,53,13.0,frames,0.7440289152306244,
Afi_Jalan9_clustered_torso,4,53,60,7.0,frames,0.27016234734415523,
Afi_Jalan9_clustered_torso,5,60,66,6.0,frames,0.3038277429939593,
Afi_Jalan9_clustered_torso,6,66,74,8.0,frames,0.4953077514062596,
Afi_Jalan9_clustered_torso,7,74,83,9.0,frames,0.2627548432540955,
Afi_Jalan9_clustered_torso,8,83,90,7.0,frames,0.218512988182094,
Afi_Jalan9_clustered_torso,9,90,97,7.0,frames,0.09985044024969311,
