frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,dx,dy,dz,dist_3d,is_gap,valid_torso,is_physics_ok,valid_torso_final
1,0,1.2137507712091518,2.4817851367175083,1.12846997009779,21,0,0.0,0.0,0.0,0.0,0,1,1,1
2,0,1.1994794694115605,2.461661834885278,1.1462475285453615,39,0,-0.014271301797591285,-0.02012330183223021,0.01777755844757145,0.03040820474782737,0,1,1,1
3,0,1.1994794694115605,2.461661834885278,1.1462475285453615,20,1,0.0,0.0,0.0,0.0,0,1,1,1
4,0,1.2115015175128345,2.381846604345171,0.9152757975723779,25,0,0.012022048101274052,-0.07981523054010697,-0.23097173097298362,0.24466904417064309,0,1,1,1
5,0,1.1284688856413245,2.4092151196206264,0.97021301934592,37,0,-0.08303263187151,0.027368515275455252,0.0549372217735421,0.10325479126940247,0,1,1,1
6,0,1.1184180803429498,2.525589808496453,1.131782652807548,24,0,-0.010050805298374765,0.11637468887582658,0.16156963346162811,0.19937109458247987,0,1,1,1
7,0,1.1042290590841377,2.508859444481534,1.1957149537974905,36,0,-0.014189021258812051,-0.016730364014919008,0.0639323009899424,0.06759121625051075,0,1,1,1
8,0,1.1042290590841377,2.508859444481534,1.1957149537974905,13,1,0.0,0.0,0.0,0.0,0,1,1,1
9,0,1.0547907648843795,2.5937143812647623,1.243860081932006,13,0,-0.049438294199758204,0.08485493678322831,0.04814512813451555,0.10937302497854048,0,1,1,1
10,0,1.0547907648843795,2.5937143812647623,1.243860081932006,0,1,0.0,0.0,0.0,0.0,0,1,1,1
11,0,1.141743177525894,2.541786598789197,1.1970668764433696,20,0,0.08695241264151443,-0.05192778247556529,-0.046793205488636413,0.1115653204939222,0,1,1,1
12,1,1.2263177405970849,2.647555605622954,1.1394520868065021,6,0,0.08457456307119093,0.10576900683375712,-0.0576147896368675,0.14717134065497503,0,1,1,1
13,1,1.2263177405970849,2.647555605622954,1.1394520868065021,0,1,0.0,0.0,0.0,0.0,0,1,1,1
14,1,1.2263177405970849,2.647555605622954,1.1394520868065021,0,1,0.0,0.0,0.0,0.0,0,1,1,1
15,0,1.284492117897524,2.7029388266341545,1.0480458032002398,27,0,0.05817437730043906,0.05538322101120041,-0.09140628360626235,0.12168265294025182,0,1,1,1
16,0,1.284492117897524,2.7029388266341545,1.0480458032002398,5,1,0.0,0.0,0.0,0.0,0,1,1,1
