frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,dx,dy,dz,dist_3d,is_gap,valid_torso,is_physics_ok,valid_torso_final
1,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
2,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
3,0,-1.1681966941062123,1.9153356996926962,1.183211486905578,3,0,0.0,0.0,0.0,0.0,0,1,1,1
4,0,-1.1681966941062123,1.9153356996926962,1.183211486905578,0,1,0.0,0.0,0.0,0.0,0,1,1,1
5,0,-1.1681966941062123,1.9153356996926962,1.183211486905578,0,1,0.0,0.0,0.0,0.0,0,1,1,1
6,0,-1.4974190884659593,2.4006666813713795,0.6514317025393019,4,0,-0.329222394359747,0.48533098167868327,-0.5317797843662762,0.7916585664197681,0,1,1,1
7,0,-1.4974190884659593,2.4006666813713795,0.6514317025393019,2,1,0.0,0.0,0.0,0.0,0,1,1,1
8,0,-1.4974190884659593,2.4006666813713795,0.6514317025393019,0,1,0.0,0.0,0.0,0.0,0,1,1,1
9,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
10,0,1.7938229656753837,1.0874839201924593,3.2315524398050286,3,0,0.0,0.0,0.0,0.0,0,1,1,1
11,0,1.7938229656753837,1.0874839201924593,3.2315524398050286,0,1,0.0,0.0,0.0,0.0,0,1,1,1
12,0,1.7938229656753837,1.0874839201924593,3.2315524398050286,4,1,0.0,0.0,0.0,0.0,0,1,1,1
13,0,-0.0100561538254321,0.2498963627012896,1.961794139723943,1,0,-1.8038791195008157,-0.8375875574911698,-1.2697583000810857,2.359622625518723,0,1,0,0
14,0,-0.0100561538254321,0.2498963627012896,1.961794139723943,2,1,0.0,0.0,0.0,0.0,0,1,1,1
15,0,-0.0100561538254321,0.2498963627012896,1.961794139723943,4,1,0.0,0.0,0.0,0.0,0,1,1,1
16,0,-0.46088989950396003,3.1134776771078645,1.468054510764221,4,0,-0.4508337456785279,2.863581314406575,-0.4937396289597218,2.9405999101656626,0,1,0,0
17,0,-0.46088989950396003,3.1134776771078645,1.468054510764221,4,1,0.0,0.0,0.0,0.0,0,1,1,1
18,0,-0.46088989950396003,3.1134776771078645,1.468054510764221,0,1,0.0,0.0,0.0,0.0,0,1,1,1
19,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
20,0,0.7471804537359698,4.663394533479692,0.0822689480019256,3,0,0.0,0.0,0.0,0.0,0,1,1,1
21,0,0.7471804537359698,4.663394533479692,0.0822689480019256,4,1,0.0,0.0,0.0,0.0,0,1,1,1
22,0,0.7471804537359698,4.663394533479692,0.0822689480019256,0,1,0.0,0.0,0.0,0.0,0,1,1,1
23,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
24,1,-1.1957062494600827,0.3478216252146381,1.2591819793479082,14,0,0.0,0.0,0.0,0.0,0,1,1,1
25,1,-1.1957062494600827,0.3478216252146381,1.2591819793479082,3,1,0.0,0.0,0.0,0.0,0,1,1,1
26,0,-1.2411196774739663,0.5220144459404719,1.3903652504049573,17,0,-0.045413428013883594,0.17419282072583375,0.13118327105704908,0.22274328012674557,0,1,1,1
27,0,-1.2946072829882767,0.42293901476298573,1.2669436808766086,40,0,-0.05348760551431031,-0.09907543117748613,-0.1234215695283487,0.16706211069988397,0,1,1,1
28,0,-1.338143573805436,0.5589984115593204,1.333994854418381,22,0,-0.04353629081715926,0.13605939679633466,0.06705117354177248,0.1578081998757593,0,1,1,1
29,0,-1.2386506865792672,0.5729468145335612,1.4302946270047607,31,0,0.09949288722616867,0.013948402974240826,0.09629977258637967,0.13916550849373335,0,1,1,1
30,0,-1.2620185069185534,0.6081318274143828,1.4572405522282128,34,0,-0.023367820339286194,0.03518501288082154,0.026945925223452072,0.05010112818071671,0,1,1,1
31,0,-1.2587088127311672,0.6023963600736556,1.4470543864208534,47,0,0.0033096941873862473,-0.005735467340727163,-0.010186165807359426,0.012149388259726683,0,1,1,1
32,0,-1.2587088127311672,0.6023963600736556,1.4470543864208534,47,1,0.0,0.0,0.0,0.0,0,1,1,1
33,0,-1.2587088127311672,0.6023963600736556,1.4470543864208534,37,1,0.0,0.0,0.0,0.0,0,1,1,1
34,0,-1.2469971507329343,0.8639703350014379,-0.4096980795064465,44,0,0.011711661998232925,0.26157397492778234,-1.8567524659272998,1.8751234165018018,0,1,0,0
35,0,-1.3054765793047378,0.9110626859408081,-0.3520853566984134,48,0,-0.05847942857180355,0.04709235093937014,0.05761272280803309,0.09464015486270469,0,1,1,1
36,0,-1.3054765793047378,0.9110626859408081,-0.3520853566984134,31,1,0.0,0.0,0.0,0.0,0,1,1,1
37,0,-1.394510283401934,1.0167335964728887,-0.13079666908682988,48,0,-0.08903370409719624,0.10567091053208066,0.22128868761158352,0.2608869967300078,0,1,1,1
38,0,-1.394510283401934,1.0167335964728887,-0.13079666908682988,50,1,0.0,0.0,0.0,0.0,0,1,1,1
39,0,-1.394510283401934,1.0167335964728887,-0.13079666908682988,67,1,0.0,0.0,0.0,0.0,0,1,1,1
40,0,-1.4169434790561408,1.0874361070323058,1.6592273023467803,62,0,-0.02243319565420676,0.07070251055941701,1.7900239714336101,1.791560189213195,0,1,0,0
41,0,-1.4702826362259371,1.067318757832165,1.6541085838298084,39,0,-0.053339157169796314,-0.020117349200140744,-0.005118718516971876,0.05723613112082811,0,1,1,1
42,0,-1.4741050798244224,1.1701142679464889,1.75385000769083,66,0,-0.00382244359848527,0.10279551011432386,0.0997414238610217,0.14328251675815737,0,1,1,1
43,0,-1.4400703923462188,1.195027018044245,1.6075755886184053,69,0,0.034034687478203596,0.024912750097756176,-0.14627441907242478,0.15223406564940575,0,1,1,1
44,0,-1.5378871688910467,1.2271073411235145,1.744291073946495,43,0,-0.0978167765448279,0.032080323079269446,0.13671548532808964,0.17113851942501487,0,1,1,1
45,1,-1.2732959054081863,1.5277792918482136,1.4957639338613875,6,0,0.26459126348286044,0.3006719507246991,-0.24852714008510746,0.4713575055336819,0,1,1,1
46,1,-1.285754087728911,1.5743765442411448,1.5435100278562897,5,0,-0.01245818232072482,0.04659725239293122,0.04774609399490215,0.06786898945083084,0,1,1,1
47,1,-1.285754087728911,1.5743765442411448,1.5435100278562897,10,1,0.0,0.0,0.0,0.0,0,1,1,1
48,0,-1.2727265498113995,1.6808071816606525,1.5823527688934553,5,0,0.013027537917511545,0.10643063741950765,0.03884274103716567,0.11404365767983424,0,1,1,1
49,0,-1.225103435189876,1.7853939930883402,1.5515866106850305,5,0,0.04762311462152358,0.10458681142768778,-0.030766158208424876,0.11896603995162369,0,1,1,1
50,0,-1.1416177113198875,1.8258238243403677,1.4936114490257388,9,0,0.08348572386998843,0.04042983125202748,-0.05797516165929162,0.1093871871591201,0,1,1,1
51,0,-1.151093196599087,1.9075700414935528,1.5371691305181154,5,0,-0.009475485279199392,0.08174621715318509,0.0435576814923766,0.09311015227741463,0,1,1,1
52,0,-1.1020020484342796,1.9909928751510424,1.3472202335999424,6,0,0.04909114816480731,0.08342283365748959,-0.18994889691817307,0.2131898061447005,0,1,1,1
53,0,-1.1590785551792715,2.0372592353263674,1.4186984898993293,11,0,-0.05707650674499187,0.04626636017532504,0.07147825629938698,0.10250582827178589,0,1,1,1
54,0,-1.130024310082447,2.071001902542034,1.4930461820151577,29,0,0.029054245096824527,0.03374266721566643,0.07434769211582837,0.08666196438994198,0,1,1,1
55,0,-1.144557218185745,2.1089102622548404,1.508288547173949,23,0,-0.014532908103298103,0.03790835971280648,0.015242365158791182,0.043365641349902444,0,1,1,1
56,0,-1.158202966577055,2.2081318930539493,1.5911997494302677,12,0,-0.013645748391309942,0.09922163079910895,0.08291120225631876,0.13002079036516362,0,1,1,1
