frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,dx,dy,dz,dist_3d,is_gap,valid_torso,is_physics_ok,valid_torso_final
1,0,0.606703749789478,1.47702435923476,1.3723575009067006,28,0,0.0,0.0,0.0,0.0,0,1,1,1
2,0,0.6951524729117736,1.5856987621375909,1.2957780611157332,54,0,0.08844872312229557,0.10867440290283081,-0.07657943979096737,0.15968003340101636,0,1,1,1
3,1,1.1470807912765726,1.7142955260770947,1.237413767191131,15,0,0.45192831836479896,0.1285967639395038,-0.058364293924602295,0.4734793801646117,0,1,1,1
4,1,0.7065143591533469,1.5343421408520495,1.2849138611907343,37,0,-0.44056643212322566,-0.17995338522504523,0.04750009399960331,0.47826588933114755,0,1,1,1
5,0,0.6180264169274216,1.5427318794225449,1.416776900456445,87,0,-0.08848794222592538,0.008389738570495409,0.13186303926571075,0.15902315792692062,0,1,1,1
6,0,0.5989978251231921,1.5405895775248903,1.3470213263986721,75,0,-0.019028591804229444,-0.0021423018976545194,-0.06975557405777288,0.07233613810262558,0,1,1,1
7,0,0.5989978251231921,1.5405895775248903,1.3470213263986721,62,1,0.0,0.0,0.0,0.0,0,1,1,1
8,0,0.614602683523483,1.5235638755977567,1.428542853585824,82,0,0.01560485840029091,-0.017025701927133596,0.08152152718715189,0.08472983846750963,0,1,1,1
9,0,0.6160858253955949,1.5300234818441354,1.4226569216740141,68,0,0.0014831418721118483,0.006459606246378646,-0.005885931911809861,0.008863995551754702,0,1,1,1
10,1,0.7327876083319161,1.5001421027222446,1.3619894619358304,18,0,0.11670178293632127,-0.029881379121890816,-0.06066745973818377,0.13488047905396308,0,1,1,1
11,0,0.536462714923891,1.5093888788603518,1.4738576645269483,23,0,-0.19632489340802517,0.009246776138107204,0.11186820259111796,0.22614920161607496,0,1,1,1
12,0,0.7117410839664883,1.4899906088004962,1.3990998711099558,35,0,0.1752783690425973,-0.019398270059855616,-0.07475779341699251,0.19153988412893475,0,1,1,1
13,0,0.8021981035142618,1.5074719135264583,1.3335924412999156,9,0,0.09045701954777352,0.0174813047259621,-0.06550742981004021,0.11304552959186652,0,1,1,1
14,0,0.618818223506396,1.5205935610115744,1.5084887067029864,68,0,-0.18337988000786576,0.013121647485116128,0.1748962654030708,0.25374999837707246,0,1,1,1
15,0,0.618818223506396,1.5205935610115744,1.5084887067029864,0,1,0.0,0.0,0.0,0.0,0,1,1,1
16,0,0.618818223506396,1.5205935610115744,1.5084887067029864,48,1,0.0,0.0,0.0,0.0,0,1,1,1
17,1,0.6997830367688663,1.504379274471015,1.28237030707637,12,0,0.08096481326247029,-0.016214286540559453,-0.2261183996266165,0.2407233572471693,0,1,1,1
18,0,0.5971884843454658,1.537360003946238,1.280321227100834,36,0,-0.10259455242340054,0.032980729475223125,-0.002049079975535939,0.1077848293240838,0,1,1,1
19,0,0.6439655537758636,1.5325912089591185,1.2502145718169,51,0,0.04677706943039783,-0.004768794987119573,-0.03010665528393397,0.05583230536625785,0,1,1,1
20,0,0.6439655537758636,1.5325912089591185,1.2502145718169,62,1,0.0,0.0,0.0,0.0,0,1,1,1
21,0,0.5804975914424997,1.516560994279336,1.395662249721237,82,0,-0.06346796233336394,-0.016030214679782384,0.145447677904337,0.1594997712637638,0,1,1,1
22,0,0.5335969361535764,1.5477260386533662,1.4081622540354473,55,0,-0.04690065528892329,0.031165044374030115,0.012500004314210278,0.05768172644105713,0,1,1,1
23,0,0.5325416789300317,1.5076521055800114,1.1201942244501557,35,0,-0.0010552572235447144,-0.04007393307335483,-0.28796802958529155,0.29074493932485035,0,1,1,1
24,0,0.5136597807616649,1.5171741781746706,1.277889006717336,106,0,-0.01888189816836683,0.009522072594659203,0.15769478226718037,0.15910638044790018,0,1,1,1
25,0,0.5147443718848775,1.4976967703581838,1.3372504863899957,68,0,0.001084591123212686,-0.01947740781648677,0.05936147967265959,0.062484646290763855,0,1,1,1
26,0,0.5484760342699044,1.485773119559787,1.1998266324696611,86,0,0.033731662385026895,-0.011923650798396856,-0.13742385392033452,0.142004627114531,0,1,1,1
27,0,0.453403491803023,1.4891437490959842,1.2571962821079548,76,0,-0.09507254246688146,0.003370629536197267,0.05736964963829361,0.11109197169106247,0,1,1,1
28,0,0.4034598266956829,1.4851982506317813,1.227046960374439,10,0,-0.04994366510734005,-0.00394549846420289,-0.03014932173351581,0.05847151651425001,0,1,1,1
29,0,0.37346261907970385,1.4213093795877227,1.4437870104226012,62,0,-0.02999720761597907,-0.0638888710440586,0.2167400500481622,0.22794268929474434,0,1,1,1
30,0,0.38510562006203425,1.389290469362946,1.2636817406080036,93,0,0.011643000982330398,-0.032018910224776764,-0.1801052698145975,0.18329942252731138,0,1,1,1
31,0,0.3519251792718954,1.3838451566376688,1.43608799959772,90,0,-0.03318044079013882,-0.005445312725277152,0.1724062589897164,0.17565452234580564,0,1,1,1
32,0,0.32581743901993765,1.3653750478066031,1.4079038637634589,93,0,-0.02610774025195778,-0.0184701088310657,-0.02818413583426116,0.04262750912285623,0,1,1,1
33,1,0.23548638551143866,1.3267394785619062,1.5379854944897715,66,0,-0.09033105350849899,-0.03863556924469691,0.13008163072631262,0.16301422358565476,0,1,1,1
34,0,0.2147450889494619,1.3088020461595369,1.5859701137721733,42,0,-0.020741296561976763,-0.017937432402369335,0.04798461928240183,0.055267319022533457,0,1,1,1
35,0,0.27249902268967063,1.2859019361645714,1.3909021357934386,15,0,0.057753933740208735,-0.0229001099949655,-0.19506797797873476,0.20472285640094537,0,1,1,1
36,0,0.17996552378788994,1.2656476966860986,1.5536547709180648,53,0,-0.0925334989017807,-0.020254239478472824,0.16275263512462623,0.188311186273856,0,1,1,1
37,0,0.15391761606238433,1.2505301900469419,1.5095721541673257,56,0,-0.02604790772550561,-0.015117506639156675,-0.0440826167507391,0.053388290883431964,0,1,1,1
38,0,0.14728260878826013,1.2377016689215972,1.5063858546763904,71,0,-0.006635007274124194,-0.012828521125344716,-0.003186299490935296,0.014790090609493612,0,1,1,1
39,0,0.08890592856279204,1.2485541991571305,1.6092039035864478,42,0,-0.05837668022546809,0.010852530235533342,0.10281804891005741,0.11873148440211923,0,1,1,1
40,0,0.05983456816711718,1.2178929198399322,1.6149736503513836,54,0,-0.029071360395674865,-0.03066127931719831,0.005769746764935801,0.04264443717947222,0,1,1,1
41,0,0.014895948580910274,1.2108051519206566,1.6192480330688157,74,0,-0.0449386195862069,-0.007087767919275567,0.004274382717432079,0.04569448907698184,0,1,1,1
42,1,0.013171858415643155,1.1975204793356935,1.5431563565695343,53,0,-0.0017240901652671187,-0.01328467258496313,-0.07609167649928139,0.07726188093140714,0,1,1,1
43,1,-0.07546040121740778,1.199524671537102,1.6096553324641971,5,0,-0.08863225963305094,0.002004192201408461,0.0664989758946628,0.11082331897700809,0,1,1,1
44,1,-0.07546040121740778,1.199524671537102,1.6096553324641971,21,1,0.0,0.0,0.0,0.0,0,1,1,1
45,1,-0.1361273121091463,1.2086367396021096,1.6332250156900832,48,0,-0.06066691089173852,0.009112068065007639,0.02356968322588604,0.06571935657731356,0,1,1,1
46,1,-0.1361273121091463,1.2086367396021096,1.6332250156900832,73,1,0.0,0.0,0.0,0.0,0,1,1,1
47,1,-0.1361273121091463,1.2086367396021096,1.6332250156900832,60,1,0.0,0.0,0.0,0.0,0,1,1,1
48,0,-0.24066059240812152,1.2137807066296828,1.6081704888818087,81,0,-0.10453328029897521,0.0051439670275732485,-0.02505452680827447,0.10761689644489579,0,1,1,1
49,0,-0.2777821417387022,1.2574684013879533,1.6436429933489392,37,0,-0.03712154933058068,0.0436876947582705,0.03547250446713046,0.06741604164562869,0,1,1,1
50,0,-0.28900619008432,1.2439469930238405,1.6054736783436938,36,0,-0.011224048345617799,-0.013521408364112864,-0.03816931500524534,0.04202028502263537,0,1,1,1
51,0,-0.28900619008432,1.2439469930238405,1.6054736783436938,53,1,0.0,0.0,0.0,0.0,0,1,1,1
52,0,-0.28900619008432,1.2439469930238405,1.6054736783436938,36,1,0.0,0.0,0.0,0.0,0,1,1,1
53,1,1.8432073732334928,1.4437723781451008,1.4684946838693107,5,0,2.132213563317813,0.19982538512126036,-0.1369789944743831,2.1459329227779973,0,1,0,0
54,1,1.8432073732334928,1.4437723781451008,1.4684946838693107,42,1,0.0,0.0,0.0,0.0,0,1,1,1
55,1,1.8432073732334928,1.4437723781451008,1.4684946838693107,54,1,0.0,0.0,0.0,0.0,0,1,1,1
56,0,-0.5271062078729088,1.1623919166794323,1.5357854277952767,58,0,-2.3703135811064016,-0.28138046146566853,0.06729074392596601,2.387904830827685,0,1,0,0
57,0,-0.5720735496346127,1.183793847914678,1.623887159235273,60,0,-0.044967341761703805,0.021401931235245586,0.08810173143999633,0.10120286343991107,0,1,1,1
58,0,-0.6216003833591883,1.1929974460534687,1.6190819920892678,75,0,-0.04952683372457567,0.009203598138790792,-0.004805167146005207,0.05060339028941803,0,1,1,1
59,0,-0.6216003833591883,1.1929974460534687,1.6190819920892678,63,1,0.0,0.0,0.0,0.0,0,1,1,1
60,0,-0.6216003833591883,1.1929974460534687,1.6190819920892678,14,1,0.0,0.0,0.0,0.0,0,1,1,1
61,2,-0.6848270077220948,1.1731220609856994,1.4384210265481663,82,0,-0.06322662436290649,-0.019875385067769313,-0.18066096554110156,0.19243446009008697,0,1,1,1
62,1,-0.6851073936538966,1.256409069080637,1.556826627817147,56,0,-0.0002803859318017965,0.08328700809493772,0.1184056012689807,0.14476425921319744,0,1,1,1
63,0,-0.6716931832435258,1.2771958291711332,1.4457710362111915,56,0,0.01341421041037083,0.02078676009049607,-0.11105559160595546,0.11377774326704809,0,1,1,1
64,1,-0.7278487093783211,1.2938269990066962,1.5614488174106038,59,0,-0.05615552613479535,0.01663116983556301,0.1156777811994123,0.12965873664660676,0,1,1,1
65,2,-0.7636169735870642,1.2790575606385721,1.3960361378374562,56,0,-0.03576826420874302,-0.014769438368124055,-0.16541267957314765,0.16987895572373019,0,1,1,1
66,2,-0.7636169735870642,1.2790575606385721,1.3960361378374562,69,1,0.0,0.0,0.0,0.0,0,1,1,1
