frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,dx,dy,dz,dist_3d,is_gap,valid_torso,is_physics_ok,valid_torso_final
1,0,-2.250222303466163,1.2843022191121702,0.997109120547219,47,0,0.0,0.0,0.0,0.0,0,1,1,1
2,0,-2.1644484261973247,1.2056842642922756,0.9649444014600757,47,0,0.08577387726883812,-0.07861795481989464,-0.032164719087143356,0.12071665169208241,0,1,1,1
3,0,-2.1436016794448154,1.270567294870222,1.0988035510950018,50,0,0.020846746752509304,0.06488303057794642,0.13385914963492618,0.1502087429150765,0,1,1,1
4,0,-2.1599337553003357,1.3697645387946944,1.0924245488852884,37,0,-0.016332075855520323,0.09919724392447238,-0.006379002209713436,0.10073490742117784,0,1,1,1
5,1,-2.007392813583352,1.4273834061587054,1.280723341807205,6,0,0.15254094171698362,0.057618867364011006,0.18829879292191665,0.24908855491986487,0,1,1,1
6,0,-2.0845562175776995,1.4075701968815082,1.3176430411282152,25,0,-0.0771634039943474,-0.019813209277197208,0.036919699321010135,0.08780557143946321,0,1,1,1
7,0,-2.1015379633892883,1.3467423118769042,1.084355743387866,60,0,-0.016981745811588844,-0.06082788500460401,-0.2332872977403493,0.24168445248285444,0,1,1,1
8,0,-2.086876208443896,1.368195072514363,1.2059235577340734,71,0,0.014661754945392236,0.021452760637458823,0.12156781434620756,0.12431380245958541,0,1,1,1
9,0,-2.1551972311497223,1.3160687074516486,1.1926630912481588,63,0,-0.06832102270582618,-0.0521263650627144,-0.013260466485914613,0.08695263106798698,0,1,1,1
10,0,-2.1551972311497223,1.3160687074516486,1.1926630912481588,67,1,0.0,0.0,0.0,0.0,0,1,1,1
11,0,-2.1238247567923167,1.4301475110035922,1.1422137053608223,72,0,0.03137247435740553,0.11407880355194355,-0.050449385887336495,0.12862093959988935,0,1,1,1
12,0,-2.11459622121492,1.3011974182146449,0.980219236059279,62,0,0.00922853557739689,-0.1289500927889473,-0.16199446930154338,0.20725708765557352,0,1,1,1
13,1,-1.8665218283001095,1.5825265662354244,0.9612905219436791,16,0,0.24807439291481037,0.2813291480207796,-0.01892871411559982,0.37555996879888504,0,1,1,1
14,0,-2.1193094551234313,1.3726497328145408,1.0462574762779682,66,0,-0.2527876268233218,-0.2098768334208836,0.08496695433428902,0.33936595705902717,0,1,1,1
15,0,-2.1520342102216787,1.362531330201738,1.1069679707152924,48,0,-0.03272475509824746,-0.010118402612802946,0.060710494437324236,0.06970692793761196,0,1,1,1
16,0,-2.1284596864275134,1.2423986855031677,1.1135275131616675,48,0,0.02357452379416536,-0.12013264469857021,0.006559542446375133,0.12259950281914024,0,1,1,1
17,0,-2.1284596864275134,1.2423986855031677,1.1135275131616675,45,1,0.0,0.0,0.0,0.0,0,1,1,1
18,0,-2.107088023576414,1.2911162307353816,1.02992654695998,49,0,0.021371662851099593,0.048717545232213944,-0.08360096620168744,0.09909222338977751,0,1,1,1
19,0,-2.0449061249559426,1.3119522830560095,1.200245678198675,33,0,0.06218189862047119,0.020836052320627907,0.1703191312386949,0.1825084547582886,0,1,1,1
20,0,-2.0674927620787695,1.270729891871316,1.0447739703082675,53,0,-0.022586637122826936,-0.04122239118469362,-0.15547170789040754,0.16242196177199184,0,1,1,1
21,0,-2.055484222696904,1.3526809868426242,1.1696895893785102,38,0,0.012008539381865635,0.08195109497130826,0.12491561907024273,0.1498802818011235,0,1,1,1
22,1,-1.9669359225769907,1.3695541087793066,1.0930476840616006,100,0,0.08854830011991321,0.016873121936682445,-0.07664190531690962,0.1183194208429982,0,1,1,1
23,0,-2.002944461903031,1.1828961944377074,1.0416952816186353,48,0,-0.036008539326040534,-0.18665791434159917,-0.05135240244296524,0.1969133340518489,0,1,1,1
24,0,-1.9510685876293452,1.1678140857175214,1.0815699094712865,6,0,0.05187587427368601,-0.015082108720186005,0.03987462785265117,0.06714582847425604,0,1,1,1
25,0,-1.8972701720122642,1.2513802424773217,1.2470466686507662,57,0,0.053798415617080986,0.08356615675980028,0.16547675917947968,0.19302883180254501,0,1,1,1
26,1,-1.859356780029853,1.227518615897806,1.2615444743313162,55,0,0.03791339198241128,-0.023861626579515738,0.014497805680550035,0.047084911428006415,0,1,1,1
27,0,-1.7778863313903315,1.3182754839007949,1.2918584839243525,80,0,0.08147044863952146,0.09075686800298888,0.030314009593036317,0.12567092849519154,0,1,1,1
28,1,-1.7869099273569726,1.2809324782656077,1.3335165346365987,76,0,-0.009023595966641151,-0.03734300563518711,0.04165805071224615,0.05666849692009548,0,1,1,1
29,0,-1.7192334553791497,1.2674083841852404,1.2439642441660201,80,0,0.0676764719778229,-0.013524094080367366,-0.08955229047057855,0.11306024371363503,0,1,1,1
30,0,-1.6990969451736064,1.243428064005126,1.2120551009909932,71,0,0.0201365102055433,-0.023980320180114312,-0.03190914317502691,0.04470713832670476,0,1,1,1
31,0,-1.6478872765674433,1.3071049377601756,1.3593488142767545,89,0,0.05120966860616316,0.06367687375504949,0.14729371328576124,0.16844171806140426,0,1,1,1
32,0,-1.6478872765674433,1.3071049377601756,1.3593488142767545,37,1,0.0,0.0,0.0,0.0,0,1,1,1
33,1,-1.6186790976673995,1.2652833666846144,1.288857321601007,86,0,0.02920817890004379,-0.04182157107556117,-0.07049149267574739,0.08701271206864045,0,1,1,1
34,1,-1.3059048129791577,1.4776302743330942,1.0328136554922156,9,0,0.31277428468824175,0.21234690764847985,-0.2560436661087915,0.45659316826310886,0,1,1,1
