frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,dx,dy,dz,dist_3d,is_gap,valid_torso,is_physics_ok,valid_torso_final
1,0,1.7319075385662837,3.2489917380561444,3.5624544915325096,3,0,0.0,0.0,0.0,0.0,0,1,1,1
2,0,1.7319075385662837,3.2489917380561444,3.5624544915325096,0,1,0.0,0.0,0.0,0.0,0,1,1,1
3,0,1.7319075385662837,3.2489917380561444,3.5624544915325096,0,1,0.0,0.0,0.0,0.0,0,1,1,1
4,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
5,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
6,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
7,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
8,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
9,0,0.02003957349035245,0.1789756597662642,0.032181635031327954,2,0,0.0,0.0,0.0,0.0,0,1,1,1
10,0,0.02003957349035245,0.1789756597662642,0.032181635031327954,3,1,0.0,0.0,0.0,0.0,0,1,1,1
11,0,0.02003957349035245,0.1789756597662642,0.032181635031327954,0,1,0.0,0.0,0.0,0.0,0,1,1,1
12,0,1.4981348719203322,2.7735324827467114,1.0667195273697287,5,0,1.4780952984299798,2.594556822980447,1.0345378923384008,3.1601834550543395,0,1,0,0
13,0,1.3897595283943542,2.768888832974901,1.3024795061193861,7,0,-0.108375343525978,-0.00464364977181031,0.23575997874965737,0.2595179110343174,0,1,1,1
14,0,1.3897595283943542,2.768888832974901,1.3024795061193861,34,1,0.0,0.0,0.0,0.0,0,1,1,1
15,0,1.3711891109564096,2.778719921524744,1.0037180973275752,6,0,-0.01857041743794463,0.009831088549842715,-0.2987614087918109,0.2994993991465791,0,1,1,1
16,0,1.442613169494934,2.763383920896663,1.1903930515241985,40,0,0.0714240585385244,-0.015336000628080715,0.18667495419662328,0.2004597904261362,0,1,1,1
17,0,1.3609162271576194,2.740603171682957,1.278850605638791,25,0,-0.08169694233731462,-0.02278074921370621,0.08845755411459244,0.12254832435386595,0,1,1,1
18,0,1.3089996601460285,2.817520384516565,1.0405557349756305,57,0,-0.051916567011590864,0.07691721283360797,-0.23829487066316046,0.2557264807264432,0,1,1,1
19,0,1.3515912832930193,2.7036427301948005,1.1760512845996869,23,0,0.04259162314699072,-0.11387765432176433,0.1354955496240564,0.18204727540956953,0,1,1,1
20,0,1.3617536623253,2.7459873713210796,1.2631450679951335,40,0,0.010162379032280677,0.042344641126279114,0.0870937833954466,0.09737386551761246,0,1,1,1
21,0,1.411224309590231,2.7602071619429926,1.0442830697372485,42,0,0.04947064726493111,0.014219790621913031,-0.218861998257885,0.22483354213189974,0,1,1,1
22,0,1.338511420487175,2.636671441867804,1.1399950512440917,28,0,-0.07271288910305596,-0.12353572007518876,0.09571198150684324,0.1723630522477918,0,1,1,1
23,0,1.2979134324917143,2.653364940902067,1.1242206882336396,25,0,-0.04059798799546077,0.016693499034263315,-0.015774363010452097,0.046644400174855355,0,1,1,1
24,0,1.2607895847884532,2.6016627430537214,1.093695971985617,37,0,-0.03712384770326116,-0.05170219784834584,-0.030524716248022665,0.07059076166657167,0,1,1,1
25,0,1.1853911156941213,2.5325287304011077,0.639401219708112,29,0,-0.0753984690943319,-0.06913401265261365,-0.45429475227750493,0.46566958542951914,0,1,1,1
26,0,1.2049954075543639,2.5123579880692497,0.8348739495256218,70,0,0.019604291860242595,-0.020170742331858005,0.19547272981750974,0.19748613928037823,0,1,1,1
27,0,1.236188392667512,2.3537950431104964,0.8477778023414583,22,0,0.031192985113148053,-0.15856294495875334,0.012903852815836503,0.16211637564340775,0,1,1,1
28,0,1.236188392667512,2.3537950431104964,0.8477778023414583,24,1,0.0,0.0,0.0,0.0,0,1,1,1
29,0,1.1078371370615274,2.3188927452583923,1.0443629157155547,48,0,-0.12835125560598448,-0.03490229785210408,0.19658511337409645,0.23735610801345752,0,1,1,1
30,0,1.1903266693297894,2.252148052289876,0.9347728712510197,29,0,0.08248953226826194,-0.06674469296851626,-0.10959004446453502,0.15254296056861127,0,1,1,1
31,0,1.0607233209997482,2.303910120546063,0.9971347691801853,14,0,-0.12960334833004117,0.05176206825618701,0.06236189792916558,0.1528572730420238,0,1,1,1
32,1,1.0165445831786533,2.248740664318395,1.14192276151534,21,0,-0.04417873782109494,-0.05516945622766789,0.1447879923351547,0.16111794592895737,0,1,1,1
33,1,1.0165445831786533,2.248740664318395,1.14192276151534,23,1,0.0,0.0,0.0,0.0,0,1,1,1
34,1,1.0165445831786533,2.248740664318395,1.14192276151534,73,1,0.0,0.0,0.0,0.0,0,1,1,1
35,0,0.7616306996597336,2.1666644520068146,0.9009599956747236,82,0,-0.25491388351891964,-0.08207621231158058,-0.24096276584061638,0.36025081146289273,0,1,1,1
36,1,0.9147220874954228,2.007911043413747,1.092085948363554,12,0,0.1530913878356892,-0.15875340859306775,0.19112595268883048,0.2918368509297412,0,1,1,1
37,0,0.5146793121846344,2.1615696242175915,0.9219582428150629,35,0,-0.40004277531078847,0.15365858080384465,-0.17012770554849121,0.4610733322674429,0,1,1,1
38,0,0.6616597973062199,1.987972888361875,1.0378243953536268,79,0,0.14698048512158557,-0.17359673585571644,0.11586615253856392,0.25527251127065326,0,1,1,1
39,0,0.6250964262651032,1.91556120061751,1.1992119480082142,42,0,-0.03656337104111673,-0.07241168774436502,0.16138755265458737,0.18062744745944623,0,1,1,1
40,0,0.5206023571013066,1.881945539842137,1.2400768560886135,18,0,-0.10449406916379655,-0.033615660775373035,0.04086490808039933,0.11712798065446504,0,1,1,1
41,0,0.5261461295205377,1.840422705506939,1.2248677908552577,38,0,0.005543772419231097,-0.04152283433519788,-0.015209065233355856,0.044566746001216975,0,1,1,1
42,0,0.41689984026522997,1.8299946780270757,1.254061032571797,57,0,-0.10924628925530777,-0.010428027479863378,0.029193241716539253,0.11355941544009218,0,1,1,1
43,1,0.3270069738602187,1.7127280283713553,1.4178439295389886,11,0,-0.08989286640501126,-0.11726664965572042,0.16378289696719173,0.22058338988000076,0,1,1,1
44,1,0.46087852720125505,1.5281284679502694,0.9791620906471765,53,0,0.13387155334103634,-0.18459956042108594,-0.4386818388918121,0.49440908797786265,0,1,1,1
45,2,0.4404078118235614,1.45812498267234,0.9716146205961818,41,0,-0.020470715377693627,-0.07000348527792943,-0.0075474700509947645,0.07332463735541069,0,1,1,1
46,0,0.22260837631727037,1.61220499882019,1.2001447785274095,69,0,-0.21779943550629105,0.15408001614785016,0.22853015793122777,0.35128802793014835,0,1,1,1
47,0,0.19468034554241126,1.54532956267164,1.2509251782519841,30,0,-0.027928030774859114,-0.06687543614855018,0.0507803997245746,0.08849264296656455,0,1,1,1
48,0,0.12219880920080478,1.4240181933972396,0.9376862849791125,19,0,-0.07248153634160648,-0.12131136927440034,-0.3132388932728716,0.3436402562047744,0,1,1,1
49,0,-0.04251336238509425,1.5160876551784737,1.2450459867266375,65,0,-0.16471217158589901,0.0920694617812341,0.3073597017475249,0.3606617134096108,0,1,1,1
50,0,-0.07821058608920914,1.5109215353963175,1.2958729797202257,75,0,-0.03569722370411489,-0.005166119782156198,0.05082699299358828,0.06232466438381742,0,1,1,1
