trial,step_id,frame_start,frame_end,T_step,T_step_unit,L_step_m,v_walk_step
Kinan_Jalan14_clustered_torso,1,5,12,7.0,frames,0.2630856826092397,
Kinan_Jalan14_clustered_torso,2,12,29,17.0,frames,0.28799916447022617,
