frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,delta_d,v_step_frame,v_step_smooth,step_flag,step_index
23,0,0.2688571569236273,0.0368347409138124,1.601985589127728,8,0,0.0,0.0,0.028074760083829312,0,-1
27,0,0.2811951365787017,0.1090843425887145,1.5192501840662105,5,0,0.11053224839314729,0.11053224839314729,0.04580432749977738,0,-1
28,0,0.2845881533077964,0.0857205571838331,1.4829234262976934,6,0,0.043324500700432596,0.043324500700432596,0.05549942419976625,0,-1
29,0,0.2845881533077964,0.0857205571838331,1.4829234262976934,12,1,0.0,0.0,0.057160050183795934,1,1
30,0,0.3015766023722561,0.071470897744228,1.417416318873788,6,0,0.06915808932299632,0.06915808932299632,0.022962044539898672,0,-1
31,0,0.3223131720594973,0.1286528145717924,1.4392416532988304,6,0,0.06462292284656614,0.06462292284656614,0.05644123247453441,0,-1
32,0,0.3223131720594973,0.1286528145717924,1.4392416532988304,6,1,0.0,0.0,0.07408055683152645,0,-1
33,0,0.3116984737764512,0.2553306895693171,1.51749192148163,9,0,0.14927511615875122,0.14927511615875122,0.04156258818240779,0,-1
34,0,0.3014537188007525,0.2413670162385392,1.530416366317766,13,0,0.021609730487053745,0.021609730487053745,0.059938144308067376,0,-1
35,0,0.3014537188007525,0.2413670162385392,1.530416366317766,30,1,0.0,0.0,0.09247068627168493,1,2
36,0,0.3017858775301267,0.3316457730222213,1.3762428724176368,43,0,0.1786612170483619,0.1786612170483619,0.0692890864129975,0,-1
37,0,0.3118672566067249,0.3322131609340951,1.473196283554729,8,0,0.0974777926722115,0.0974777926722115,0.07651036960306778,0,-1
38,0,0.3118672566067249,0.3322131609340951,1.473196283554729,7,1,0.0,0.0,0.07292484962770379,0,-1
39,0,0.3047163171816592,0.3901541495195592,1.4287870586633795,31,0,0.0733517099212574,0.0733517099212574,0.09889732653793795,0,-1
40,0,0.2221896536239575,0.434341036690858,1.2963086234645127,11,0,0.16221487906044726,0.16221487906044726,0.1480071189148563,1,3
41,0,0.3131962220183908,0.436438141380623,1.537813795656638,36,0,0.2580917308527311,0.2580917308527311,0.13266519944178057,0,-1
42,0,0.3045406206188739,0.4041662373603606,1.5872237231240376,9,0,0.05964676149644701,0.05964676149644701,0.138723585838797,0,-1
43,0,0.3045406206188739,0.4041662373603606,1.5872237231240376,40,1,0.0,0.0,0.11071909253784173,0,-1
44,1,0.2373922138346632,0.5264690118367047,1.3376241937661153,51,0,0.2859489503984332,0.2859489503984332,0.1386850617431627,0,-1
45,0,0.1808227925693467,0.5480455182718977,1.2278823260811391,8,0,0.12533524075545388,0.12533524075545388,0.21825643418597981,0,-1
46,0,0.2548949632238579,0.5632418196815353,1.5049103741411718,18,0,0.28716224238913335,0.28716224238913335,0.23317368065021182,1,4
47,0,0.2024654728362272,0.6027013579641295,1.3343415310227638,65,0,0.18275567533331014,0.18275567533331014,0.15376756174927061,0,-1
48,0,0.2160373603238707,0.6699123302838871,1.3770885662648802,19,0,0.08080111355751986,0.08080111355751986,0.1200732911406775,0,-1
49,0,0.2176757435798589,0.7005948525126592,1.382160601610392,64,0,0.03114204573496606,0.03114204573496606,0.06487270364715383,0,-1
50,0,0.1964411695766544,0.698219282118602,1.4569091653313675,37,0,0.07774251247640136,0.07774251247640136,0.05617229824047179,0,-1
51,0,0.2245408068449119,0.7789996184583067,1.450752345766422,47,0,0.0857493952218834,0.0857493952218834,0.043385373206015536,0,-1
52,0,0.2085929446744422,0.7870363793261465,1.4440919948142672,46,0,0.019060013322687065,0.019060013322687065,0.04198261539945176,0,-1
53,0,0.2085929446744422,0.7870363793261465,1.4440919948142672,8,1,0.0,0.0,0.04450806088227389,0,-1
54,0,0.212727309378087,0.8290429648841452,1.3524494499996222,65,0,0.10089599705562367,0.10089599705562367,0.07369759476166524,0,-1
55,1,0.2330836739099184,0.8953660283083534,1.450308680395127,56,0,0.11995648916388327,0.11995648916388327,0.10379405338991657,0,-1
56,0,0.189658847545075,0.9078081929758608,1.3355279025737918,70,0,0.12334970597330537,0.12334970597330537,0.11464395522735588,1,5
57,0,0.1609449568880669,0.9463153485116452,1.2887532981993803,20,0,0.06704589591095361,0.06704589591095361,0.08618982575934431,0,-1
58,0,0.1448052947008559,1.0286193297067132,1.2967941235961302,35,0,0.08425609110999877,0.08425609110999877,0.09129052768870409,0,-1
59,0,0.1466062936004288,1.0051758160561373,1.3592100274725345,28,0,0.06669772849227731,0.06669772849227731,0.06722014288480532,0,-1
60,0,0.2447726429939845,1.056625917199831,1.430111147034659,51,0,0.1315701858937527,0.1315701858937527,0.07601166079523633,0,-1
61,0,0.2447726429939845,1.056625917199831,1.430111147034659,28,1,0.0,0.0,0.09276545232015043,0,-1
62,0,0.1953685105181168,1.1072829225539431,1.2952146051902738,5,0,0.15232851833689456,0.15232851833689456,0.12314693771820058,1,6
63,0,0.2511742281621018,1.1661269098421498,1.4217547976149036,7,0,0.15029741601437188,0.15029741601437188,0.1089903169766607,0,-1
64,0,0.2134439249849468,1.2133461582584235,1.3193687433836958,27,0,0.11889548898033779,0.11889548898033779,0.10746892926543929,0,-1
65,0,0.2134439249849468,1.2133461582584235,1.3193687433836958,58,1,0.0,0.0,0.06514225801501686,0,-1
66,0,0.2229018715043932,1.2246590887622817,1.3813842376008352,33,0,0.06374446385330948,0.06374446385330948,0.03161046685271985,0,-1
67,0,0.2251752365757903,1.2847820146316622,1.363695751270745,32,0,0.06271217547249223,0.06271217547249223,0.03941327331979612,0,-1
68,1,0.2162656375634294,1.3026591175614306,1.3875491769164692,64,0,0.031112018236666775,0.031112018236666775,0.11032172146690952,0,-1
69,0,0.1376533020292297,1.3455843066990414,1.2622187036289023,21,0,0.15404609276163664,0.15404609276163664,0.12095335246808453,1,7
70,1,0.1991572064713895,1.2922655192605277,1.4475256257459792,4,0,0.20239634072790974,0.20239634072790974,0.08691269264033381,0,-1
71,1,0.1991572064713895,1.2922655192605277,1.4475256257459792,38,1,0.0,0.0,0.10943638829281438,0,-1
72,1,0.1991572064713895,1.2922655192605277,1.4475256257459792,6,1,0.0,0.0,0.07883301798054813,0,-1
73,1,0.1232766812948056,1.5102060691066024,1.3750085296826793,36,0,0.24189804999159753,0.24189804999159753,0.06788648359476755,0,-1
74,0,0.1298955726432027,1.5094257548297785,1.3948291554288113,47,0,0.020911141002363565,0.020911141002363565,0.10957481868555843,1,8
75,1,0.1684399569464579,1.564545198019766,1.436005431151157,6,0,0.07886259101281118,0.07886259101281118,0.10166598536364599,0,-1
76,0,0.0817350578762592,1.6135585643237766,1.383769749786073,56,0,0.1124660660239303,0.1124660660239303,0.04878535790378675,0,-1
77,0,0.0829487549907093,1.63134711487299,1.4343537922169909,53,0,0.05363441935903135,0.05363441935903135,0.09204828208752389,0,-1
78,0,0.1186595187077232,1.6086454769567142,1.4042064904925569,13,0,0.05195654733138206,0.05195654733138206,0.08436514104506472,0,-1
80,0,0.167205613552952,1.744409888236945,1.3795287770723248,55,0,0.14627948671854404,0.14627948671854404,0.06894442313054909,0,-1
81,0,0.181543958131175,1.771603582950501,1.385321966741479,65,0,0.03128332149821589,0.03128332149821589,0.06800022254169788,0,-1
82,0,0.163297641052024,1.7900809465650769,1.404892954149561,71,0,0.03251714318979261,0.03251714318979261,0.05259631534661152,0,-1
83,0,0.1829516492546586,1.8398266932365657,1.3942167766561366,66,0,0.05454264493223872,0.05454264493223872,0.030525512261554526,0,-1
84,0,0.1876459017537688,1.8749369964907563,1.380478500322179,55,0,0.03799354731733817,0.03799354731733817,0.038914983835974346,0,-1
85,0,0.2033458929250957,1.9113558807846387,1.362655757693267,70,0,0.04347959303865862,0.04347959303865862,0.05906534190462835,0,-1
