frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,delta_d,v_step_frame,v_step_smooth,step_flag,step_index
5,0,-0.168943886839445,0.1849677344278006,1.5609903360241413,5,0,0.0,0.0,0.01926637896237949,0,-1
14,0,-0.1779987123822601,0.21445858836133,1.57804588782058,5,0,0.03525042096799115,0.03525042096799115,0.03210094023131212,0,-1
15,0,-0.1601666372185579,0.2334088952765276,1.4713504571255345,6,0,0.10982263868631728,0.10982263868631728,0.04261632250629476,0,-1
16,0,-0.1601666372185579,0.2334088952765276,1.4713504571255345,6,1,0.0,0.0,0.05081252578732748,0,-1
17,0,-0.1967546251834173,0.285145052419041,1.473081035116183,7,0,0.06339010742515941,0.06339010742515941,0.04828182566627168,0,-1
18,0,-0.2248640808830932,0.2812922255965599,1.4837430141664454,5,0,0.030309463398818313,0.030309463398818313,0.04611027569506654,0,-1
20,0,-0.247344091262532,0.3287413735477338,1.54988261127341,23,0,0.0844465441177061,0.0844465441177061,0.06729943944864583,1,1
21,0,-0.2599460108407442,0.3617758437838573,1.4989667852928903,14,0,0.06198794992670456,0.06198794992670456,0.05534184300822882,0,-1
22,0,-0.3084972563027069,0.3600678609671074,1.4978346756736791,20,0,0.04859446793000185,0.04859446793000185,0.043502285300108204,0,-1
23,0,-0.3274661853593191,0.387815453317139,1.4943890150946442,43,0,0.033787893210501206,0.033787893210501206,0.059825819079953435,0,-1
24,0,-0.3809176361534867,0.3836886979786971,1.4529688812240749,36,0,0.06774743678900749,0.06774743678900749,0.09165986036613769,0,-1
25,0,-0.5442528199127019,0.3956128271119478,1.5653415692971298,18,0,0.19861567947674003,0.19861567947674003,0.14767617271590597,0,-1
26,0,-0.5077213761307356,0.428917326426123,1.4284210786695877,43,0,0.1455711400417325,0.1455711400417325,0.17434832416044418,1,2
27,0,-0.6582104717183761,0.379446949150093,1.5523990057898622,26,0,0.20115867500970183,0.20115867500970183,0.16094460608734024,0,-1
28,0,-0.6950039378882957,0.4187458640895683,1.6224355444552656,42,0,0.08833617954410117,0.08833617954410117,0.1118107476910419,0,-1
29,0,-0.7607231826269304,0.4215036632470841,1.66528374009406,48,0,0.07850218120988844,0.07850218120988844,0.09072074177945086,0,-1
30,0,-0.7921109901310253,0.4709337074183786,1.639977120959077,56,0,0.06378831161532128,0.06378831161532128,0.06568361407249063,0,-1
31,0,-0.8614552873119508,0.5228043518771125,1.66285859168795,62,0,0.08956984431602615,0.08956984431602615,0.07412063004451575,1,3
32,0,-0.9148920888212476,0.5629688846335859,1.6454215629448643,72,0,0.06908495797550293,0.06908495797550293,0.06392736518629305,0,-1
33,0,-0.952525268534514,0.5815712389203063,1.585980789124099,51,0,0.0727702507399216,0.0727702507399216,0.09202288161228711,0,-1
34,0,-0.9868251079665586,0.6360083376810329,1.5527423082685683,39,0,0.07242011679176323,0.07242011679176323,0.08547907008124409,0,-1
35,0,-1.0281900821459402,0.7248092419084604,1.707776211066094,68,0,0.18339076502676538,0.18339076502676538,0.13473264419511152,0,-1
36,0,-1.0572514015098875,0.7711759425102495,1.68674581942298,67,0,0.0586234473613761,0.0586234473613761,0.14004402257287846,1,4
37,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,41,0,0.22641598390746237,0.22641598390746237,0.11152307776272688,0,-1
38,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,39,1,0.0,0.0,0.05559927216549393,0,-1
39,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,37,1,0.0,0.0,0.026761955095220728,0,-1
40,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,26,1,0.0,0.0,-0.021563427038805958,0,-1
41,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,11,1,0.0,0.0,0.0,0,-1
42,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,86,1,0.0,0.0,0.0,0,-1
43,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,114,1,0.0,0.0,0.0,0,-1
44,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,95,1,0.0,0.0,0.0,0,-1
45,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,67,1,0.0,0.0,0.0,0,-1
46,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,63,1,0.0,0.0,0.0,0,-1
47,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,64,1,0.0,0.0,0.0,0,-1
48,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,52,1,0.0,0.0,0.0,0,-1
49,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,65,1,0.0,0.0,0.0,0,-1
50,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,53,1,0.0,0.0,0.0,0,-1
51,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,65,1,0.0,0.0,0.0,0,-1
52,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,61,1,0.0,0.0,0.0,0,-1
53,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,74,1,0.0,0.0,0.0,0,-1
54,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,52,1,0.0,0.0,0.0,0,-1
55,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,63,1,0.0,0.0,0.0,0,-1
56,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,63,1,0.0,0.0,0.0,0,-1
57,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,44,1,0.0,0.0,0.0,0,-1
58,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,49,1,0.0,0.0,0.0,0,-1
59,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,42,1,0.0,0.0,0.0,0,-1
60,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,25,1,0.0,0.0,0.0,0,-1
62,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,35,1,0.0,0.0,0.0,0,-1
63,0,-1.1238201792970035,0.7039513095191116,1.4810430136280162,32,1,0.0,0.0,0.0,0,-1
