frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap
1,18:09:14.555243,65354.555243,1.179420495210829,1.8334922445539688,-0.5317681326982849,-0.0697200018621515,0
2,18:09:14.609676,65354.609676,1.179420495210829,1.8334922445539688,-0.5317681326982849,-0.0697200018621515,0
3,18:09:14.668475,65354.668475,1.179420495210829,1.8334922445539688,-0.5317681326982849,-0.0697200018621515,0
4,18:09:14.726266,65354.726266,1.1487144917744867,1.6484343574264089,1.3337048108473994,-0.1391600037168245,0
5,18:09:14.785460,65354.78546,1.1487144917744867,1.6484343574264089,1.3337048108473994,0.2088800055789761,0
6,18:09:14.840885,65354.840885,1.1487144917744867,1.6484343574264089,1.3337048108473994,0.1391600037168245,0
7,18:09:14.893891,65354.893891,1.3473820345768404,1.631531671226119,1.32812680038575,-0.2783200074336491,0
8,18:09:14.940731,65354.940731,1.3473820345768404,1.631531671226119,1.32812680038575,-0.3827600102231372,0
9,18:09:14.995499,65354.995499,1.0336928792190812,1.584183269219519,1.490057099496242,-0.4872000130126253,0
10,18:09:15.053352,65355.053352,1.0336928792190812,1.584183269219519,1.490057099496242,-0.5566400148672983,0
11,18:09:15.108588,65355.108588,1.0969967749679304,1.466465829014609,1.198503484138761,-0.5219200139399618,0
12,18:09:15.163188,65355.163188,1.0969967749679304,1.466465829014609,1.198503484138761,-0.4872000130126253,0
13,18:09:15.216843,65355.216843,1.2182283109803436,1.441297627973474,0.9722034314509352,-0.5566400148672983,0
14,18:09:15.276522,65355.276522,1.0899543817101405,1.430171365932134,1.2450559770926908,-0.3480400092958007,0
15,18:09:15.325651,65355.325651,1.096701545445156,1.373596405944494,1.1665456227258015,-0.3480400092958007,0
16,18:09:15.381031,65355.381031,1.157333056623689,1.3140108285300829,0.9258040908893468,-0.3827600102231372,0
17,18:09:15.440576,65355.440576,1.1804418979915146,1.4445931067537503,1.123889753500437,-0.0697200018621515,0
18,18:09:15.491612,65355.491612,1.1797160801058917,1.5197631902350517,1.4101514113182896,-0.0697200018621515,0
19,18:09:15.545333,65355.545333,1.1124737001117044,1.4065272189272215,1.2228087270157937,0.0697200018621515,0
20,18:09:15.600988,65355.600988,1.1223570436869077,1.3590033291676815,1.3072695360359106,-0.0697200018621515,0
21,18:09:15.654683,65355.654683,1.1077556096479195,1.3624282905254894,1.008605615477853,-0.1391600037168245,0
22,18:09:15.708990,65355.70899,1.1077556096479195,1.3624282905254894,1.008605615477853,,0
23,18:09:15.763403,65355.763403,1.1077556096479195,1.3624282905254894,1.008605615477853,,0
24,18:09:15.819412,65355.819412,1.1350774207973633,1.4204399601509488,1.2719814579481834,0.0697200018621515,0
25,18:09:15.874726,65355.874726,1.1350774207973633,1.4204399601509488,1.2719814579481834,,0
26,18:09:15.928715,65355.928715,1.0146790274294653,1.4155588903356553,1.437626546017296,-0.0697200018621515,0
27,18:09:15.984408,65355.984408,1.0079816240447828,1.395561004198664,1.476123620150325,-0.0697200018621515,0
