frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap
1,16:53:34.752482,60814.752482,,,,,1
2,16:53:34.806706,60814.806706,,,,,1
3,16:53:34.860509,60814.860509,,,,,1
4,16:53:34.912589,60814.912589,,,,,1
5,16:53:34.972365,60814.972365,,,,,1
6,16:53:35.023085,60815.023085,-2.5918347860548825,1.9522125527390013,1.0992429385906202,1.9483800520392833,0
7,16:53:35.081408,60815.081408,-2.5918347860548825,1.9522125527390013,1.0992429385906202,,0
8,16:53:35.134398,60815.134398,-2.5918347860548825,1.9522125527390013,1.0992429385906202,,0
9,16:53:35.191187,60815.191187,,,,,1
10,16:53:35.244868,60815.244868,,,,,1
11,16:53:35.301293,60815.301293,,,,,1
12,16:53:35.351549,60815.351549,,,,,1
13,16:53:35.411540,60815.41154,,,,,1
14,16:53:35.466043,60815.466043,0.3248125762843917,0.1745447529397539,1.6037711412088291,-0.41748001115047373,0
15,16:53:35.523341,60815.523341,0.3248125762843917,0.1745447529397539,1.6037711412088291,,0
16,16:53:35.578131,60815.578131,0.3248125762843917,0.1745447529397539,1.6037711412088291,,0
17,16:53:35.632177,60815.632177,,,,,1
18,16:53:35.681149,60815.681149,,,,,1
19,16:53:35.741317,60815.741317,,,,,1
20,16:53:35.796142,60815.796142,0.553945784409313,0.4993047836921305,-1.6638377220916298,0.1391600037168245,0
21,16:53:35.851450,60815.85145,0.553945784409313,0.4993047836921305,-1.6638377220916298,0.0697200018621515,0
22,16:53:35.906536,60815.906536,0.553945784409313,0.4993047836921305,-1.6638377220916298,,0
23,16:53:35.961654,60815.961654,,,,,1
24,16:53:36.012750,60816.01275,,,,,1
25,16:53:36.071477,60816.071477,,,,,1
26,16:53:36.129569,60816.129569,0.6034738066680303,0.6219438397395873,-0.2492047138422342,0.0697200018621515,0
27,16:53:36.181501,60816.181501,0.6034738066680303,0.6219438397395873,-0.2492047138422342,0.0697200018621515,0
28,16:53:36.235108,60816.235108,0.6034738066680303,0.6219438397395873,-0.2492047138422342,0.2088800055789761,0
29,16:53:36.296037,60816.296037,0.5493744879214695,0.6135529218258087,1.4893863543266566,0.1391600037168245,0
