frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap
1,17:33:47.305803,63227.305803,-1.0406234716216325,0.4194591385912124,-0.5295513676736597,-0.0697200018621515,0
2,17:33:47.362821,63227.362821,-1.0406234716216325,0.4194591385912124,-0.5295513676736597,-0.0697200018621515,0
3,17:33:47.413064,63227.413064,-1.0406234716216325,0.4194591385912124,-0.5295513676736597,,0
4,17:33:47.470814,63227.470814,-1.0722956760856324,0.3047480697597602,1.389459185503286,-0.0697200018621515,0
5,17:33:47.524888,63227.524888,-1.0280238109380484,0.3806564694835496,1.3961513898263451,-0.0697200018621515,0
6,17:33:47.578696,63227.578696,-1.0280238109380484,0.3806564694835496,1.3961513898263451,-1.0089800269488478,0
7,17:33:47.633971,63227.633971,-1.076948757242655,0.3775233831482856,1.4917005997109083,-0.0697200018621515,0
8,17:33:47.688182,63227.688182,-1.024141404379487,0.3496224561774674,1.4369104681709066,-0.0697200018621515,0
9,17:33:47.742893,63227.742893,-1.024141404379487,0.3496224561774674,1.4369104681709066,,0
10,17:33:47.798938,63227.798938,-1.024141404379487,0.3496224561774674,1.4369104681709066,0.03472000092733649,0
11,17:33:47.852726,63227.852726,0.1002507442965113,0.1711005908066808,-0.1571094592127702,-1.8090800483187195,0
12,17:33:47.908581,63227.908581,0.1002507442965113,0.1711005908066808,-0.1571094592127702,,0
13,17:33:47.966281,63227.966281,0.1002507442965113,0.1711005908066808,-0.1571094592127702,0.0697200018621515,0
14,17:33:48.023825,63228.023825,-1.0918015978397744,0.3652034740383922,1.4668835011680033,0.0697200018621515,0
15,17:33:48.076729,63228.076729,-1.0936617227281225,0.4783713790012518,1.5120653239977753,0.2088800055789761,0
16,17:33:48.133446,63228.133446,-1.0787686310433475,0.3815380853597913,1.4955044920037608,0.2088800055789761,0
17,17:33:48.189534,63228.189534,-1.096239102369391,0.4100153693777913,1.4877667002487558,0.2088800055789761,0
18,17:33:48.242844,63228.242844,-1.0976354967249555,0.466809867586997,1.4732011852032982,0.2783200074336491,0
19,17:33:48.294840,63228.29484,-1.1026196253006486,0.4500375519200484,1.516117754438328,0.2783200074336491,0
