frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,dx,dy,dz,dist_3d,is_gap,valid_torso,is_physics_ok,valid_torso_final
1,0,0.759765123202146,1.0461220797006252,1.282277447516239,6,0,0.0,0.0,0.0,0.0,0,1,1,1
2,0,0.759765123202146,1.0461220797006252,1.282277447516239,0,1,0.0,0.0,0.0,0.0,0,1,1,1
3,0,0.759765123202146,1.0461220797006252,1.282277447516239,0,1,0.0,0.0,0.0,0.0,0,1,1,1
4,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
5,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
6,0,0.7891707223777527,0.9850284877163984,0.9553786596209186,5,0,0.0,0.0,0.0,0.0,0,1,1,1
7,0,0.7891707223777527,0.9850284877163984,0.9553786596209186,0,1,0.0,0.0,0.0,0.0,0,1,1,1
8,0,0.7891707223777527,0.9850284877163984,0.9553786596209186,5,1,0.0,0.0,0.0,0.0,0,1,1,1
9,0,0.7605085877303633,1.15643667277586,-0.30355657747230563,6,0,-0.028662134647389315,0.17140818505946154,-1.2589352370932243,1.270873799817628,0,1,0,0
10,0,0.7605085877303633,1.15643667277586,-0.30355657747230563,0,1,0.0,0.0,0.0,0.0,0,1,1,1
11,0,0.7605085877303633,1.15643667277586,-0.30355657747230563,13,1,0.0,0.0,0.0,0.0,0,1,1,1
12,0,0.7759250066740525,1.057145415025746,1.309926401996883,6,0,0.01541641894368917,-0.09929125775011394,1.6134829794691887,1.6166087173077526,0,1,0,0
13,0,0.6465801705240761,1.1165756853234172,1.4838496684788711,5,0,-0.12934483614997638,0.05943027029767123,0.17392326648198808,0.22474729428868134,0,1,1,1
14,0,0.6394445705463878,1.117759979395992,1.5962092171832143,14,0,-0.007135599977688312,0.0011842940725748097,0.11235954870434317,0.1125921290523258,0,1,1,1
15,0,0.6394445705463878,1.117759979395992,1.5962092171832143,49,1,0.0,0.0,0.0,0.0,0,1,1,1
16,0,0.6394445705463878,1.117759979395992,1.5962092171832143,13,1,0.0,0.0,0.0,0.0,0,1,1,1
17,0,0.7142633004771815,1.0333705421267012,1.2817653005827023,33,0,0.07481872993079364,-0.08438943726929082,-0.31444391660051196,0.3340574743336157,0,1,1,1
18,0,0.6295062187188145,1.0338074943838975,1.4267122772239882,27,0,-0.08475708175836694,0.00043695225719631026,0.14494697664128586,0.16790943949915096,0,1,1,1
19,0,0.6419450245643733,1.1188821052879814,1.2675877656296914,14,0,0.012438805845558787,0.08507461090408386,-0.15912451159429675,0.18086741967935588,0,1,1,1
20,0,0.6750584758968889,0.9856087830260533,1.3299052607211022,21,0,0.03311345133251564,-0.13327332226192812,0.06231749509141071,0.1508036779403958,0,1,1,1
21,0,0.5717919492297333,1.0013168717519905,1.3676229744361643,39,0,-0.10326652666715563,0.015708088725937208,0.03771771371506216,0.11105559647857316,0,1,1,1
22,0,0.5665428951936016,1.030440456768097,1.2595715469012847,92,0,-0.0052490540361317395,0.029123585016106457,-0.10805142753487962,0.1120305617445077,0,1,1,1
23,0,0.5665428951936016,1.030440456768097,1.2595715469012847,59,1,0.0,0.0,0.0,0.0,0,1,1,1
24,0,0.4592405218154554,0.9817706764518528,1.429367963506227,53,0,-0.10730237337814619,-0.04866978031624414,0.16979641660494238,0.20667213150421057,0,1,1,1
25,0,0.4336890763243446,1.043882082452148,1.2127234612506972,19,0,-0.02555144549111077,0.06211140600029519,-0.2166445022555299,0.22681610057393414,0,1,1,1
26,0,0.3424499545948126,1.01212042348842,1.329407032601892,80,0,-0.09123912172953202,-0.03176165896372796,0.11668357135119489,0.15148741247170971,0,1,1,1
27,0,0.26369447228502907,0.978940756491379,1.4993177743952921,34,0,-0.07875548230978352,-0.033179666997041,0.16991074179340004,0.19019194639275508,0,1,1,1
28,0,0.24994722533740393,0.9693771957078346,1.404404086321025,28,0,-0.013747246947625136,-0.009563560783544367,-0.09491368807426714,0.0963797524242453,0,1,1,1
29,1,0.3068444368032894,0.8694573742953315,1.2736412114883442,20,0,0.056897211465885444,-0.09991982141250311,-0.1307628748326808,0.1741269445496806,0,1,1,1
30,0,0.1888955116355601,0.9582658520598808,1.3918525599555271,34,0,-0.11794892516772928,0.08880847776454925,0.11821134846718295,0.18913703386039657,0,1,1,1
31,0,0.20649506564308426,0.8148261999786365,1.2390397815546035,9,0,0.017599554007524165,-0.14343965208124432,-0.15281277840092367,0.2103245666418024,0,1,1,1
32,0,0.03625136777046075,0.9798833055711154,1.5064926107976817,45,0,-0.1702436978726235,0.16505710559247888,0.2674528292430782,0.3574322042598274,0,1,1,1
33,0,-0.011219902323314762,1.0086572567010998,1.4697866756076134,46,0,-0.04747127009377551,0.028773951129984487,-0.03670593519006826,0.06654913542732477,0,1,1,1
34,0,-0.08666665253424596,0.9878203381616343,1.4031757961168783,40,0,-0.0754467502109312,-0.020836918539465565,-0.06661087949073519,0.10277839538609375,0,1,1,1
35,0,-0.17936892099274895,1.0106411490770688,1.3575052073436435,50,0,-0.09270226845850299,0.02282081091543453,-0.04567058877323471,0.10583148240048557,0,1,1,1
36,0,-0.17976343142518034,1.0084307578064549,1.5016844888178944,44,0,-0.00039451043243138306,-0.002210391270613954,0.14417928147425085,0.14419676374482804,0,1,1,1
37,0,-0.21532335494178817,0.9499930259168536,1.4067491865169373,78,0,-0.03555992351660783,-0.05843773188960122,-0.09493530230095715,0.11701362438571858,0,1,1,1
