frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,dx,dy,dz,dist_3d,is_gap,valid_torso,is_physics_ok,valid_torso_final
1,0,-0.70126986231137,3.0173851479813725,1.1205104128739045,5,0,0.0,0.0,0.0,0.0,0,1,1,1
2,0,-0.73175864237901,3.07964320959547,1.0132118790959357,6,0,-0.030488780067639998,0.06225806161409775,-0.10729853377796883,0.12774430436171952,0,1,1,1
3,0,-0.73573038888421,3.0411313102725845,1.1858459128031311,10,0,-0.003971746505200047,-0.03851189932288568,0.17263403370719543,0.1769221601546136,0,1,1,1
4,0,-0.73573038888421,3.0411313102725845,1.1858459128031311,0,1,0.0,0.0,0.0,0.0,0,1,1,1
5,0,-0.73573038888421,3.0411313102725845,1.1858459128031311,0,1,0.0,0.0,0.0,0.0,0,1,1,1
6,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
7,-1,,,,0,0,0.0,0.0,0.0,0.0,1,0,1,0
8,0,-0.7890775319827835,3.011213197309464,1.050120977586195,6,0,0.0,0.0,0.0,0.0,0,1,1,1
9,0,-0.8229588829764906,2.993332504587831,0.8304577894979476,6,0,-0.03388135099370704,-0.01788069272163284,-0.21966318808824747,0.22297888087990983,0,1,1,1
10,0,-0.8229588829764906,2.993332504587831,0.8304577894979476,0,1,0.0,0.0,0.0,0.0,0,1,1,1
11,0,-0.7683941254067063,2.9839611997125672,1.0054046858370405,11,0,0.054564757569784295,-0.009371304875263942,0.17494689633909288,0.18349809443805076,0,1,1,1
12,0,-0.6521835843898081,2.9344724145155046,0.7341793264316105,22,0,0.1162105410168982,-0.04948878519706268,-0.2712253594054299,0.2991942935423833,0,1,1,1
13,0,-0.6740579886018188,2.9837360831812827,0.9618602162797785,40,0,-0.0218744042120107,0.04926366866577814,0.22768088984816792,0.23397432810480634,0,1,1,1
14,0,-0.6897899677614343,2.952449613825181,0.8969260875697591,21,0,-0.01573197915961555,-0.03128646935610169,-0.06493412871001936,0.07377519504805276,0,1,1,1
15,0,-0.910181058575701,2.951974592064319,0.7731047503794434,32,0,-0.22039109081426667,-0.00047502176086222647,-0.12382133719031574,0.2527927651250595,0,1,1,1
16,0,-0.7715023151644934,2.939207930337436,0.9169351324668846,13,0,0.13867874341120756,-0.012766661726882678,0.14383038208744126,0.2002047959894556,0,1,1,1
17,0,-0.7715023151644934,2.939207930337436,0.9169351324668846,4,1,0.0,0.0,0.0,0.0,0,1,1,1
18,0,-0.8736827626529745,2.9423467706760746,0.8300503538138034,5,0,-0.1021804474884811,0.0031388403386385377,-0.0868847786530812,0.13416281500182017,0,1,1,1
19,0,-0.7261545374267117,2.9271281847280806,0.917373782823264,22,0,0.14752822522626285,-0.015218585947994079,0.08732342900946055,0.17210916259931577,0,1,1,1
