frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev,dx,dy,dz,dist_3d,is_gap,valid_torso,is_physics_ok,valid_torso_final
1,0,-1.828165884945211,0.8924738689556682,1.2096714325581983,19,0,0.0,0.0,0.0,0.0,0,1,1,1
2,0,-1.828165884945211,0.8924738689556682,1.2096714325581983,3,1,0.0,0.0,0.0,0.0,0,1,1,1
3,0,-1.7584048395555532,0.6987500849506089,1.0524765353043746,20,0,0.06976104538965777,-0.1937237840050593,-0.15719489725382374,0.2590477632903572,0,1,1,1
4,0,-1.6837176428741683,0.696237941413148,1.0623210757265575,7,0,0.0746871966813849,-0.002512143537460876,0.009844540422182968,0.07537508334589536,0,1,1,1
5,0,-1.804784183748747,0.903832766863519,1.1663486369613116,9,0,-0.1210665408745788,0.207594825450371,0.1040275612347541,0.26186724187946187,0,1,1,1
6,0,-1.7418306882062202,0.819682995362633,1.2336064179240651,16,0,0.06295349554252683,-0.08414977150088598,0.06725778096275348,0.12477153419233088,0,1,1,1
7,0,-1.7715926740498749,0.6977826219492332,1.0736850430063731,24,0,-0.029761985843654637,-0.12190037341339977,-0.15992137491769198,0.2032740096403109,0,1,1,1
8,0,-1.8335689903012062,0.5576731609040747,0.9465729825034955,30,0,-0.061976316251331376,-0.14010946104515853,-0.1271120605028776,0.19907084361035157,0,1,1,1
9,0,-1.8335689903012062,0.5576731609040747,0.9465729825034955,17,1,0.0,0.0,0.0,0.0,0,1,1,1
10,0,-1.7574680181377975,0.8789128077527592,1.2314573359160252,17,0,0.07610097216340872,0.32123964684868445,0.2848843534125297,0.4360566058334154,0,1,1,1
11,0,-1.7512282350337498,0.846836137615806,1.2586901271420208,33,0,0.006239783104047714,-0.032076670136953145,0.027232791225995534,0.042537895789744,0,1,1,1
12,0,-1.7512282350337498,0.846836137615806,1.2586901271420208,0,1,0.0,0.0,0.0,0.0,0,1,1,1
13,0,-1.7512282350337498,0.846836137615806,1.2586901271420208,28,1,0.0,0.0,0.0,0.0,0,1,1,1
14,0,-1.7291476996572486,0.7459401043593201,1.236234796199342,14,0,0.02208053537650123,-0.10089603325648588,-0.02245533094267871,0.10569674288809495,0,1,1,1
15,0,-1.7937128524830004,0.7683566828854739,1.2040687135003794,14,0,-0.06456515282575181,0.022416578526153752,-0.032166082698962706,0.07553687065551772,0,1,1,1
16,0,-1.7258179959864526,0.8056516914667022,1.260497400601691,25,0,0.0678948564965478,0.03729500858122836,0.05642868710131155,0.09583749752439512,0,1,1,1
17,0,-1.718965240098983,0.8444544592944759,1.3109261037403592,29,0,0.006852755887469586,0.0388027678277737,0.05042870313866832,0.0639974152180953,0,1,1,1
18,0,-1.7241027899110373,0.8952175387923251,1.2862157704871453,13,0,-0.005137549812054276,0.050763079497849195,-0.024710333253213923,0.056691138881320643,0,1,1,1
19,0,-1.6748609761712068,0.7488451158527961,1.2132104884490849,13,0,0.0492418137398305,-0.146372422939529,-0.07300528203806045,0.17081982795633904,0,1,1,1
20,0,-1.6273541278731976,0.8223251349504048,1.2685291721592742,20,0,0.04750684829800922,0.0734800190976087,0.05531868371018933,0.10351990441080869,0,1,1,1
21,0,-1.6808321639692747,0.8948951902506426,1.3929110758819723,14,0,-0.05347803609607715,0.07257005530023775,0.12438190372269808,0.1536137078670241,0,1,1,1
22,0,-1.6711535914696278,0.9793630314399264,1.4435483432565124,20,0,0.009678572499646876,0.08446784118928385,0.05063726737454011,0.09895768695745502,0,1,1,1
23,0,-1.6586495096569227,0.9105066829815807,1.360116491951164,33,0,0.012504081812705126,-0.06885634845834576,-0.08343185130534847,0.10889638468394502,0,1,1,1
24,0,-1.6126209182317255,0.8795137050398998,1.2382964021302074,25,0,0.04602859142519722,-0.030992977941680877,-0.12182008982095649,0.13386310243777844,0,1,1,1
25,0,-1.6893146061686408,1.022234621602319,1.4305365241763133,54,0,-0.07669368793691533,0.14272091656241925,0.19224012204610585,0.25141091129480375,0,1,1,1
26,0,-1.6615150278259059,1.0094805340222042,1.3671868736142676,46,0,0.027799578342734943,-0.01275408758011487,-0.06334965056204567,0.07034672367899156,0,1,1,1
