subject,trial,trial_id,step_count_raw,step_count_valid,duration_walk_sec,mean_step_time,step_time_std,cadence_spm,distance_2d_m,walking_speed_ms,step_length_m,is_valid_trial,trial_num
Kinan,Kinan_Jalan30,Jalan30,7,4,0.9879570000048261,0.3293190000016087,0.0008218327029327815,242.92555242670238,1.3588639768680013,1.3754282593891873,0.45295465895600046,0,30.0
Kinan,Kinan_Jalan31,Jalan31,7,6,1.424979000003077,0.2849958000006154,0.025511637651904603,252.6353019933786,1.221948561082204,0.8575203993038251,0.24438971221644082,0,31.0
Kinan,Kinan_Jalan32,Jalan32,7,6,1.7047050000110175,0.3409410000022035,0.07310357421039039,211.1802335287767,1.6734402830396224,0.9816597493576935,0.3346880566079245,1,32.0
Kinan,Kinan_Jalan33,Jalan33,9,9,4.660401999994065,0.5825502499992581,0.6703188469223746,115.86983268840063,2.532553935010939,0.5434196309704966,0.31656924187636737,1,33.0
Kinan,Kinan_Jalan34,Jalan34,7,7,2.5896190000057686,0.4316031666676281,0.22580182084433062,162.1860204142248,2.091522611518147,0.8076564975440357,0.34858710191969117,1,34.0
Kinan,Kinan_Jalan35,Jalan35,6,5,1.100800000000163,0.27520000000004075,0.003929103630664459,272.5290697674015,1.1863784004030458,1.077742006179933,0.29659460010076144,0,35.0
Kinan,Kinan_Jalan36,Jalan36,5,5,1.3182680000027176,0.3295670000006794,0.047899172693061084,227.57132843957493,1.0990480369373674,0.8337060726158123,0.27476200923434185,0,36.0
Kinan,Kinan_Jalan37,Jalan37,9,7,1.7704870000015944,0.2950811666669324,0.029729563151389908,237.22286579885747,1.6412034804308113,0.9269785547306099,0.2735339134051352,1,37.0
Kinan,Kinan_Jalan38,Jalan38,4,3,0.5437649999948917,0.27188249999744585,0.0013003693632191184,331.0253510279091,0.7807096522259867,1.4357482593276891,0.3903548261129933,0,38.0
Kinan,Kinan_Jalan39,Jalan39,10,6,1.3823379999957979,0.2764675999991596,0.002858754326811744,260.42834675824173,1.403282041292204,1.0151511723590538,0.2806564082584408,0,39.0
Kinan,Kinan_Jalan40,Jalan40,7,5,1.2761840000021039,0.31904600000052596,0.032183711490061065,235.07581978735467,1.3431320265442483,1.0524595407418007,0.3357830066360621,0,40.0
Kinan,Kinan_Jalan41,Jalan41,7,7,1.6448250000103144,0.27413750000171905,0.006465379831879973,255.34631343599852,2.0010261934069042,1.2165587180364819,0.3335043655678174,1,41.0
Kinan,Kinan_Jalan42,Jalan42,3,2,0.45578699999896344,0.45578699999896344,0.0,263.28087461966425,4.518180038248559,9.912919934659906,4.518180038248559,0,42.0
Kinan,Kinan_Jalan43,Jalan43,17,15,8.137975000005099,0.5812839285717928,0.9317550732523465,110.59262285758264,2.2612845318482027,0.2778682082270818,0.16152032370344305,1,43.0
Kinan,Kinan_Jalan44,Jalan44,14,10,5.011528000002727,0.5568364444447474,0.8458290835459531,119.72396442755054,2.815729027367832,0.5618504031836797,0.31285878081864804,1,44.0
Kinan,Kinan_Jalan45,Jalan45,14,11,7.428807999996934,0.7428807999996934,1.1542270336866698,88.84332452800939,2.6175380833214037,0.3523496748499199,0.26175380833214035,1,45.0
Kinan,Kinan_Jalan46,Jalan46,14,12,5.9443259999970905,0.5403932727270082,0.8429941628255722,121.1239087493439,2.4865207692054043,0.4183015482674775,0.22604734265503676,1,46.0
Kinan,Kinan_Jalan47,Jalan47,10,8,4.280824000001303,0.6115462857144719,0.8207780324792997,112.1279454609332,2.11851135783933,0.4948840124795332,0.30264447969133285,1,47.0
Kinan,Kinan_Jalan48,Jalan48,13,11,5.893494000003557,0.5893494000003556,0.8804736936618481,111.98789716246452,2.540601455731449,0.4310857796291836,0.25406014557314494,1,48.0
Kinan,Kinan_Jalan49,Jalan49,10,8,5.336892000006628,0.7624131428580897,1.150995121212129,89.93998754320002,2.0368080016085957,0.3816468464428484,0.2909725716583708,1,49.0
Kinan,Kinan_Jalan50,Jalan50,5,5,3.6717740000021877,0.9179435000005469,1.1852304397257911,81.70437505135699,1.7383715839957912,0.47344187959137884,0.4345928959989478,1,50.0
Kinan,Kinan_Jalan51,Jalan51,9,9,4.787046999990707,0.5983808749988384,0.8100254230236917,112.80440739375408,1.4880380196007192,0.3108467536674714,0.1860047524500899,1,51.0
Kinan,Kinan_Jalan52,Jalan52,9,9,3.9127799999987474,0.4890974999998434,0.5354463214547568,138.00929262574763,1.1635158158720478,0.29736295316179806,0.14543947698400597,1,52.0
Kinan,Kinan_Jalan53,Jalan53,8,8,4.114064000008511,0.5877234285726445,0.5521951140731872,116.67295404228203,1.2180996053715836,0.296081831825918,0.17401422933879765,1,53.0
Kinan,Kinan_Jalan54,Jalan54,13,11,5.500476000001072,0.5500476000001072,0.8312036020572794,119.98961544416727,1.1470399039464592,0.20853466208128818,0.11470399039464592,1,54.0
Kinan,Kinan_Jalan55,Jalan55,15,15,5.499700000000303,0.3928357142857359,0.31472005969873673,163.64528974306788,1.552826949771107,0.2823475734623746,0.11091621069793621,1,55.0
Kinan,Kinan_Jalan56,Jalan56,8,5,1.104550999996718,0.2761377499991795,0.0034193798045896178,271.6035746659877,1.0891320927514696,0.9860405655824908,0.2722830231878674,0,56.0
Kinan,Kinan_Jalan57,Jalan57,16,15,5.767528000011225,0.41196628571508753,0.236855469929373,156.0460564731109,2.161771570719649,0.3748176984516489,0.15441225505140352,1,57.0
Kinan,Kinan_Jalan58,Jalan58,12,10,3.857331000006525,0.42859233333405833,0.39610600065646706,155.5479682710623,1.685405378481519,0.43693563722653517,0.18726726427572435,1,58.0
Kinan,Kinan_Jalan59,Jalan59,7,7,3.028453000006266,0.504742166667711,0.4102768188979215,138.68466837660384,1.9664809988122778,0.6493351552123177,0.3277468331353796,1,59.0
Kinan,Kinan_Jalan60,Jalan60,12,12,4.562747000003583,0.41479518181850755,0.3618804068295729,157.7996763790398,1.802741062486243,0.39509993924379927,0.163885551135113,1,60.0
Kinan,Kinan_Jalan61,Jalan61,5,5,3.901685999997426,0.9754214999993565,0.6071967480081489,76.88983685519489,1.4371164031608707,0.3683321526032128,0.3592791007902177,1,61.0
Kinan,Kinan_Jalan62,Jalan62,8,7,2.584532000008039,0.4307553333346732,0.377891399471337,162.50524272815875,1.363602677351322,0.527601390637485,0.22726711289188697,1,62.0
Kinan,Kinan_Jalan63,Jalan63,13,12,4.063412999996217,0.36940118181783793,0.26676676481332656,177.19094760996984,2.145594622009486,0.5280277003621053,0.1950540565463169,1,63.0
Kinan,Kinan_Jalan64,Jalan64,9,9,3.5969869999971706,0.44962337499964633,0.38008964376820337,150.1256468261978,0.7111990047836177,0.1977207603986829,0.08889987559795222,0,64.0
Kinan,Kinan_Jalan65,Jalan65,8,7,1.9832150000002002,0.3305358333333667,0.11145126303685501,211.77734133715083,0.6244318784642762,0.3148583882555412,0.10407197974404603,1,65.0
Kinan,Kinan_Jalan66,Jalan66,7,6,2.862369000009494,0.5724738000018987,0.663587119334211,125.76994789938193,0.7551956203601216,0.26383587174037193,0.1510391240720243,1,66.0
Kinan,Kinan_Jalan67,Jalan67,21,19,12.645283000005293,0.7025157222225162,0.78809258841824,90.15219350958954,1.7996648966809108,0.1423190684368359,0.09998138314893949,0,67.0
Kinan,Kinan_Jalan68,Jalan68,17,17,10.774168000003556,0.6733855000002222,0.5874089798479522,94.67088317164382,0.8098799199740191,0.07516867381070648,0.05061749499837619,0,68.0
Kinan,Kinan_Jalan69,Jalan69,27,26,15.23079199998756,0.6092316799995023,0.536115339848801,102.42408930548551,1.9473197735480077,0.1278541374309096,0.07789279094192031,0,69.0
Kinan,Kinan_Jalan70,Jalan70,21,19,11.833757000000332,0.6574309444444629,0.763216699594411,96.33457911971388,1.8383795590775955,0.15535045709300468,0.10213219772653309,0,70.0
Kinan,Kinan_Jalan71,Jalan71,17,17,11.042153999995207,0.6901346249997005,0.5606273809133077,92.37328151739622,0.497087877304918,0.0450172925776197,0.031067992331557374,0,71.0
Kinan,Kinan_Jalan72,Jalan72,15,14,10.82526900000812,0.8327130000006246,0.8281037006030237,77.5962241676738,3.125379861258979,0.28871151943260115,0.24041383548145992,1,72.0
