frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap,gait_signal_raw,gait_signal_smooth,step_event
1,19:32:27.383371,70347.383371,,,,,1,,0.2783200074336491,0
2,19:32:27.436593,70347.436593,0.7859070491693836,2.79717167402645,1.7843776812023355,-0.2783200074336491,0,0.2783200074336491,1.235080032987753,0
3,19:32:27.493964,70347.493964,0.7859070491693836,2.79717167402645,1.7843776812023355,,0,,0.9742600260215112,0
4,19:32:27.547003,70347.547003,0.7859070491693836,2.79717167402645,1.7843776812023355,2.1918400585418567,0,2.1918400585418567,0.9742600260215112,1
5,19:32:27.603370,70347.60337,-1.100036389714096,3.164623563586719,3.222191499318292,0.9742600260215112,0,0.9742600260215112,0.9742600260215112,0
6,19:32:27.657771,70347.657771,-1.100036389714096,3.164623563586719,3.222191499318292,,0,,1.3569500362427789,0
7,19:32:27.713516,70347.713516,-1.100036389714096,3.164623563586719,3.222191499318292,-0.5566400148672983,0,0.5566400148672983,1.3569500362427789,0
8,19:32:27.766592,70347.766592,-0.0939686276090546,0.0656131104471042,1.8020192659951044,1.7396400464640465,0,1.7396400464640465,1.1481400306656724,0
9,19:32:27.820930,70347.82093,-0.0121866229252316,0.2526971592830719,2.002153599886902,-3.4095600910659414,0,3.4095600910659414,1.0437000278761843,0
10,19:32:27.878043,70347.878043,-0.0121866229252316,0.2526971592830719,2.002153599886902,-0.0697200018621515,0,0.0697200018621515,1.07856002880726,1
11,19:32:27.932539,70347.932539,-0.0121866229252316,0.2526971592830719,2.002153599886902,-1.0437000278761843,0,1.0437000278761843,1.0611300283417222,0
12,19:32:27.987086,70347.987086,-2.4451229953013502,2.731342142677477,2.219299564579928,1.07856002880726,0,1.07856002880726,1.0437000278761843,0
13,19:32:28.042318,70348.042318,-2.4451229953013502,2.731342142677477,2.219299564579928,,0,,1.07856002880726,0
14,19:32:28.096966,70348.096966,-2.4451229953013502,2.731342142677477,2.219299564579928,,0,,1.2003600320604164,0
15,19:32:28.151026,70348.151026,0.1383931364469212,3.166512671366222,1.8394073932028667,-1.3221600353135727,0,1.3221600353135727,1.07856002880726,0
16,19:32:28.207525,70348.207525,0.1383931364469212,3.166512671366222,1.8394073932028667,,0,,0.8349600223009475,0
17,19:32:28.260808,70348.260808,0.1383931364469212,3.166512671366222,1.8394073932028667,0.8349600223009475,0,0.8349600223009475,0.8349600223009475,1
18,19:32:28.317269,70348.317269,-0.0617732529998306,0.0351458634130188,1.726014630419177,-0.0697200018621515,0,0.0697200018621515,0.4523400120815495,0
19,19:32:28.372173,70348.372173,-0.0617732529998306,0.0351458634130188,1.726014630419177,,0,,0.3131800083647248,0
20,19:32:28.427717,70348.427717,-0.0617732529998306,0.0351458634130188,1.726014630419177,,0,,0.19145000511343815,0
21,19:32:28.480736,70348.480736,-1.3953545328555548,2.11202713664872,0.940681190958924,-0.3131800083647248,0,0.3131800083647248,0.19145000511343815,0
22,19:32:28.537950,70348.53795,-1.3953545328555548,2.11202713664872,0.940681190958924,,0,,0.1391600037168245,0
23,19:32:28.593444,70348.593444,-1.3953545328555548,2.11202713664872,0.940681190958924,0.0697200018621515,0,0.0697200018621515,0.1391600037168245,0
24,19:32:28.647886,70348.647886,0.2205350099583561,0.1512135894984756,-0.384575825022378,0.1391600037168245,0,0.1391600037168245,0.104440002789488,0
25,19:32:28.702858,70348.702858,0.2205350099583561,0.1512135894984756,-0.384575825022378,,0,,0.1391600037168245,0
26,19:32:28.759476,70348.759476,0.2205350099583561,0.1512135894984756,-0.384575825022378,,0,,0.1391600037168245,0
27,19:32:28.813257,70348.813257,0.2811951365787017,0.1090843425887145,1.5192501840662105,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
28,19:32:28.870753,70348.870753,0.2845881533077964,0.0857205571838331,1.4829234262976934,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
29,19:32:28.927429,70348.927429,0.2845881533077964,0.0857205571838331,1.4829234262976934,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
30,19:32:28.979669,70348.979669,0.3015766023722561,0.071470897744228,1.417416318873788,0.1391600037168245,0,0.1391600037168245,0.1391600037168245,0
31,19:32:29.034829,70349.034829,0.3223131720594973,0.1286528145717924,1.4392416532988304,0.2436000065063125,0,0.2436000065063125,0.2436000065063125,0
32,19:32:29.091024,70349.091024,0.3223131720594973,0.1286528145717924,1.4392416532988304,0.2436000065063125,0,0.2436000065063125,0.2436000065063125,0
33,19:32:29.147139,70349.147139,0.2850498933466693,0.2433258661745431,1.5448469216677794,0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
34,19:32:29.201305,70349.201305,0.3014537188007525,0.2413670162385392,1.530416366317766,0.2783200074336491,0,0.2783200074336491,0.2783200074336491,0
35,19:32:29.261456,70349.261456,0.3014537188007525,0.2413670162385392,1.530416366317766,0.3480400092958007,0,0.3480400092958007,0.2783200074336491,0
36,19:32:29.316989,70349.316989,0.3017858775301267,0.3316457730222213,1.3762428724176368,0.2088800055789761,0,0.2088800055789761,0.2783200074336491,0
37,19:32:29.370134,70349.370134,0.3118672566067249,0.3322131609340951,1.473196283554729,0.2783200074336491,0,0.2783200074336491,0.2088800055789761,0
38,19:32:29.421940,70349.42194,0.3118672566067249,0.3322131609340951,1.473196283554729,0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
39,19:32:29.480832,70349.480832,0.3047163171816592,0.3901541495195592,1.4287870586633795,0.2088800055789761,0,0.2088800055789761,0.2088800055789761,0
