frame,timestamp,timestamp_sec,torso_x,torso_y,torso_z,doppler_torso,is_gap,gait_signal_raw,gait_signal_smooth,step_event
1,17:32:37.553825,63157.553825,-0.2687281863832617,4.9482813796414025,1.7449595658569632,2.0874000557523686,0,2.0874000557523686,2.7832000743364915,0
2,17:32:37.608454,63157.608454,-0.2687281863832617,4.9482813796414025,1.7449595658569632,-3.4790000929206144,0,3.4790000929206144,2.7832000743364915,1
3,17:32:37.664325,63157.664325,-0.2687281863832617,4.9482813796414025,1.7449595658569632,,0,,2.226560059469193,0
4,17:32:37.718927,63157.718927,,,,,1,,3.4790000929206144,0
5,17:32:37.774240,63157.77424,-1.021878942099451,0.4222035583449017,-0.1595676748968807,-2.226560059469193,0,2.226560059469193,3.235540086418041,0
6,17:32:37.827953,63157.827953,-1.021878942099451,0.4222035583449017,-0.1595676748968807,4.244520113366889,0,4.244520113366889,2.7832000743364915,0
7,17:32:37.883736,63157.883736,-1.021878942099451,0.4222035583449017,-0.1595676748968807,,0,,2.7832000743364915,1
8,17:32:37.939131,63157.939131,2.1211025979779845,1.1954698354148927,1.711177564807084,-2.7832000743364915,0,2.7832000743364915,2.7832000743364915,0
9,17:32:37.994177,63157.994177,2.1211025979779845,1.1954698354148927,1.711177564807084,,0,,2.15712005761452,0
10,17:32:38.049003,63158.049003,2.1211025979779845,1.1954698354148927,1.711177564807084,-1.0438400278799236,0,1.0438400278799236,2.15712005761452,0
11,17:32:38.103557,63158.103557,0.5328452335947085,2.3080558778681515,-0.7192588663538432,2.15712005761452,0,2.15712005761452,1.0438400278799236,0
12,17:32:38.163196,63158.163196,0.5328452335947085,2.3080558778681515,-0.7192588663538432,,0,,1.0438400278799236,0
13,17:32:38.214367,63158.214367,0.5328452335947085,2.3080558778681515,-0.7192588663538432,0.5566400148672983,0,0.5566400148672983,2.017960053897696,1
14,17:32:38.268811,63158.268811,,,,,1,,1.2873000343824972,0
15,17:32:38.323738,63158.323738,-1.1466783752708416,2.573834091305883,3.837075834022496,-2.017960053897696,0,2.017960053897696,2.017960053897696,0
16,17:32:38.384986,63158.384986,-1.1466783752708416,2.573834091305883,3.837075834022496,,0,,2.017960053897696,0
17,17:32:38.433965,63158.433965,-1.1466783752708416,2.573834091305883,3.837075834022496,3.33984008920379,0,3.33984008920379,1.5656200418161463,0
18,17:32:38.487139,63158.487139,0.0246701962662494,0.1570128870633756,1.8545966941067689,-0.7305200195114594,0,0.7305200195114594,0.921900024623028,0
19,17:32:38.543750,63158.54375,0.0246701962662494,0.1570128870633756,1.8545966941067689,1.1132800297345966,0,1.1132800297345966,0.921900024623028,0
20,17:32:38.599245,63158.599245,0.0246701962662494,0.1570128870633756,1.8545966941067689,-0.104440002789488,0,0.104440002789488,0.41748001115047373,0
21,17:32:38.654282,63158.654282,,,,,1,,0.6088600162620423,0
22,17:32:38.717205,63158.717205,-1.1529625095433194,0.4450183435994616,1.41690474042465,-0.0697200018621515,0,0.0697200018621515,0.08708000232581975,0
