frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev
1,0,-1.6285054541337143,0.4719294922155188,0.9979612673331862,6,0
2,0,-1.6285054541337143,0.4719294922155188,0.9979612673331862,0,1
3,0,-1.6285054541337143,0.4719294922155188,0.9979612673331862,0,1
4,-1,,,,0,0
5,-1,,,,0,0
6,-1,,,,0,0
7,-1,,,,0,0
8,-1,,,,0,0
9,0,-1.5526152266610669,0.4374486077517005,1.0281628931035556,5,0
10,0,-1.5526152266610669,0.4374486077517005,1.0281628931035556,0,1
11,1,-1.5749493393874325,0.3097511899981827,0.9933511465822136,11,0
12,1,-1.5749493393874325,0.3097511899981827,0.9933511465822136,0,1
13,0,-1.6196613589179276,0.35407824189055315,0.9968425280606357,15,0
14,0,-1.6196613589179276,0.35407824189055315,0.9968425280606357,7,1
15,1,-1.524805057468254,0.38823501035389013,1.0462163244621034,11,0
16,1,-1.524805057468254,0.38823501035389013,1.0462163244621034,0,1
17,0,-1.4575926704571096,0.24015878890968434,1.0250185565721617,6,0
18,0,-1.4575926704571096,0.24015878890968434,1.0250185565721617,13,1
19,0,-1.3636551207309076,0.41597367442970645,1.16015964308161,5,0
20,0,-1.3636551207309076,0.41597367442970645,1.16015964308161,0,1
21,0,-1.2869962664561905,0.35669062874401836,1.284420768411482,22,0
22,0,-1.2741607348320976,0.3977050255237518,1.2766195664403954,34,0
23,0,-1.2412378385254799,0.43278891639402617,1.2378516907940496,23,0
24,0,-1.2400160341313975,0.41990385269304,1.297743057896976,45,0
25,0,-1.1442785741565213,0.39480524362709896,1.3241456026508522,38,0
26,0,-1.1165454561865338,0.4160300535371716,1.3405691020015111,46,0
27,0,-1.1075189852064018,0.4643876695402334,1.3804667152772159,61,0
28,0,-1.077007616247324,0.41148639782277874,1.346300975037396,38,0
29,0,-1.077007616247324,0.41148639782277874,1.346300975037396,48,1
30,0,-0.9334821624647844,0.44629895798259744,1.3679555669628287,53,0
31,0,-0.8869217444229412,0.4744907623610412,1.5050304837749242,55,0
32,0,-0.8319571966647156,0.47519522266317166,1.4298718723109394,66,0
33,0,-0.819224640513282,0.4777960751200841,1.5807780166536225,28,0
34,0,-0.7390059173115563,0.5177080864875887,1.5088693545034813,25,0
35,0,-0.8202237801747911,0.3893251550402734,1.5725092331586294,10,0
36,0,-0.8202237801747911,0.3893251550402734,1.5725092331586294,9,1
37,0,-0.8202237801747911,0.3893251550402734,1.5725092331586294,48,1
38,0,-0.355312286286595,0.5884974670272184,1.305360991263137,6,0
39,0,-0.28876792810742224,0.5732733190516273,1.4091076542471415,16,0
40,0,-0.22326259594170234,0.6061949836680267,1.4607808320251046,43,0
41,0,-0.1839344916689208,0.6191262270950116,1.4522324026377114,60,0
42,0,-0.1164711556723126,0.6271067173909286,1.43842940874317,51,0
43,0,-0.06485052596929872,0.6251112906384162,1.423904105865951,58,0
44,0,0.006715715710063273,0.6497234356843585,1.4801964096381037,39,0
45,0,0.020870296565882303,0.6721592733365797,1.372747676102175,52,0
46,0,0.12293114590826623,0.6142577914519985,1.4164844035484803,57,0
47,0,0.20552368171016738,0.6184442238944414,1.4497724517898167,33,0
48,0,0.21533612838664842,0.5910419276268329,1.3563389242996846,38,0
49,0,0.28922382036044775,0.6299275323205753,1.3864712784494018,21,0
50,0,0.3699802383716053,0.6209479449663982,1.404969538608687,18,0
51,0,0.4088883836537817,0.6244492860275654,1.4085314609097739,23,0
52,0,0.47408799259935896,0.6293789027008843,1.3619025076326456,26,0
53,0,0.5237276146656112,0.6861343477074184,1.3239969918501397,8,0
54,0,0.5937469665493014,0.5669192180436522,1.254589276370374,6,0
55,0,0.6401531700754323,0.5970967473156437,1.2987824985255532,25,0
56,0,0.6792514558333564,0.6246851307621916,1.3054030888658326,10,0
57,0,0.7322287258239851,0.6643079927637625,1.2516448690030753,10,0
58,0,0.8062679675488351,0.6093912070433982,1.2782468266602705,11,0
59,0,0.8274405545568762,0.6612731212876305,1.3228691227973208,7,0
60,0,0.8274405545568762,0.6612731212876305,1.3228691227973208,6,1
61,0,0.9335911010195742,0.703568095767223,1.380357726722367,5,0
62,0,1.000383210935602,0.7114094166680069,1.4307189587711324,6,0
63,0,1.0450482491519264,0.7312648606829987,1.3204537415091928,7,0
64,0,1.1133735296759264,0.6479732177534816,1.2105322597523291,7,0
