frame,torso_cluster_id,torso_x,torso_y,torso_z,num_points_torso,is_held_from_prev
1,-1,,,,0,0
2,-1,,,,0,0
3,-1,,,,0,0
4,-1,,,,0,0
5,-1,,,,0,0
6,-1,,,,0,0
7,0,0.9655952939056638,0.8075539687419828,1.4106030367225033,5,0
8,-1,,,,0,0
9,0,0.9421432902394475,0.8142624479674042,1.3918101994760976,5,0
10,0,0.9452219521683338,0.8153744929130553,1.401850625984911,5,0
11,-1,,,,0,0
12,-1,,,,0,0
13,-1,,,,0,0
14,-1,,,,0,0
15,0,0.9820382254247729,0.7209702063655087,1.3400504861578002,5,0
16,0,0.9494759115447667,0.8216205105818327,1.406026175605974,5,0
17,-1,,,,0,0
18,-1,,,,0,0
19,-1,,,,0,0
20,0,0.9088962828383883,0.7892635290400623,1.4484885148724442,5,0
21,-1,,,,0,0
22,-1,,,,0,0
23,0,0.7850841773781541,0.8153203661661053,1.4845443536113803,16,0
24,0,0.8121619601075274,0.7863319592853983,1.3740260481285198,6,0
25,0,0.8110246337160328,0.7610398462873805,1.3458314755042975,6,0
26,0,0.7801673710749387,0.7592518507310497,1.3741091386970612,39,0
27,0,0.7801673710749387,0.7592518507310497,1.3741091386970612,6,1
28,0,0.674516831937227,0.7362925761290173,1.4371902824647484,5,0
29,0,0.6526245878971154,0.7412636570868493,1.4045978939872532,43,0
30,0,0.5892162440847141,0.7217414815895618,1.4374841889465428,34,0
31,0,0.5892162440847141,0.7217414815895618,1.4374841889465428,41,1
32,0,0.5284730892575478,0.703195347658384,1.4643912633989355,58,0
33,0,0.46526306769681813,0.6827056098204793,1.471868533012407,53,0
34,0,0.45354699172076185,0.6715596670147208,1.4365958667003267,51,0
35,0,0.39393309944593896,0.6970775968840872,1.4772310127994839,43,0
36,0,0.360094859475448,0.7008796121467289,1.4263170372556335,49,0
37,0,0.36922335853983484,0.6728021850225548,1.369233201632906,40,0
38,0,0.25513786892560525,0.7394312429009469,1.3942292804920555,13,0
39,0,0.25513786892560525,0.7394312429009469,1.3942292804920555,45,1
40,0,0.1869460715273381,0.6561076351858244,1.141144047677761,8,0
41,0,0.16815901543958306,0.6432489128112462,1.2071971121238467,21,0
42,0,0.16815901543958306,0.6432489128112462,1.2071971121238467,7,1
43,1,0.03775641427179288,0.7399183511199052,1.4147250825231574,37,0
44,0,-0.023355945190200653,0.7599489941430564,1.4701760448362642,42,0
45,-1,,,,0,0
46,0,-0.10752848566138554,0.698123470400901,1.2848330176698153,5,0
47,0,-0.14264004002715516,0.7401681305691726,1.3824041197723542,56,0
48,0,-0.22526600607178432,0.755329125802021,1.4671410540901098,42,0
49,0,-0.2644161408698792,0.7535254430553545,1.493374357358539,45,0
50,0,-0.23096286558648962,0.8010288637195371,1.3267473342227676,38,0
51,0,-0.3479863931230991,0.7436703761627753,1.4576696002664147,24,0
52,0,-0.335681367921924,0.7523165180767615,1.3464014570533014,40,0
53,0,-0.335681367921924,0.7523165180767615,1.3464014570533014,53,1
54,0,-0.41984303943740936,0.7177763925427607,1.32226352578626,39,0
55,1,-0.4878270031373687,0.6809835837689286,1.3750922717146086,35,0
56,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,46,0
57,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,31,1
58,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,26,1
59,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,56,1
60,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,41,1
61,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,60,1
62,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,38,1
63,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,54,1
64,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,52,1
65,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,72,1
66,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,12,1
67,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,74,1
68,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,46,1
69,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,60,1
70,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,62,1
71,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,14,1
72,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,81,1
73,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,43,1
74,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,52,1
75,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,30,1
76,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,43,1
77,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,63,1
78,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,52,1
79,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,70,1
80,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,61,1
81,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,62,1
82,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,43,1
83,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,36,1
84,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,62,1
85,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,58,1
86,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,45,1
87,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,27,1
88,1,-0.5441961259728068,0.6807345096168953,1.3873025708698066,5,1
89,-1,,,,0,0
